date,time,room,caller,symbol,side,strike,expiry,dte,their_price,qty,outcome,reason,detail,our_fill,slip_abs,slip_pct,posted_at,seen_at,sent_at,filled_at,read_ms,decide_ms,fill_ms,total_ms,bid,ask,spread_pct,delta,iv,live,coid,ledger_key,in_ledger,source,raw,caller_strike,caller_expiry,our_limit,tier,confidence,how_recovered,source_line
2026-08-21,09:44,Honeydrip daytrades,Unraveller,MSFT,CALLS,480,2026-08-26,,,,PULLBACK touched,PULLBACK touched,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(A),"PULLBACK MSFT CALL: stock at 482.29, waiting for a dip to $482 (600s window)",485,,,C-linked(A),medium,"pullback arm linked to the A line 548 s earlier, same symbol AND same direction","PULLBACK MSFT CALL: stock at 482.29, waiting for a dip to $482 (600s window)"
2026-08-21,09:45,ZT opt-1,stockguy007,FCX,CALLS,85,2026-10-16,,,,OTHER refusal,OTHER refusal,FCX,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN FCX (stockguy007's call) 85C 10/16 x1  ->  the spread on FCX261016C00075000 is 6.90/7.30 — $40 a contract just to cross it, over your $20 cap. Nothing was sent.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN FCX (stockguy007's call) 85C 10/16 x1  ->  the spread on FCX261016C00075000 is 6.90/7.30 — $40 a contract just to cross it, over your $20 cap. Nothing was sent."
2026-08-21,09:45,ZT opt-1,stockguy007,FCX,CALLS,75,2026-10-16,,,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Fcx calls oct 16th 85s for swing'  ->  BTO FCX $85C Oct 16,85,,,F-airead,high,AI READ of the room's own words,AI READ  'Fcx calls oct 16th 85s for swing'  ->  BTO FCX $85C Oct 16
2026-08-21,09:54,,,TSLA,CALLS,350,2026-08-24,,3.75,,PULLBACK touched,PULLBACK touched,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK TSLA CALL: stock at 350.85, waiting for a dip to $350 (600s window)",352.5,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 3 s earlier, same symbol AND same direction","PULLBACK TSLA CALL: stock at 350.85, waiting for a dip to $350 (600s window)"
2026-08-21,09:55,,,TSLA,CALLS,360,,,4.5,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'TSLA | $360 C 4.50 NEXT WEEK'  ->  BTO TSLA $360C next week @ 4.5,,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 3 s earlier, same symbol AND same direction","PULLBACK TSLA CALL: stock at 350.88, waiting for a dip to $350 (600s window)"
2026-08-21,10:05,,,TSLA,CALLS,350,2026-08-24,,3.75,,PULLBACK never hit,PULLBACK never hit,TSLA ($350),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK TSLA: never touched $350 in 10 min — skipped, as designed",352.5,,,A,high,the REFUSED line in trades.log,"PULLBACK TSLA: never touched $350 in 10 min — skipped, as designed"
2026-08-21,11:37,,,AAPL,CALLS,315,2026-08-26,,1.75,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Aapl Aug 26 315 call at 1.75 Tartet 2.10'  ->  BTO AAPL $315C Aug 26 @ 1.75,,,,C-linked(F-airead),high,"pullback arm linked to the F-airead line 3 s earlier, same symbol AND same direction","PULLBACK AAPL CALL: stock at 311.22, waiting for a dip to $311 (600s window)"
2026-08-21,11:47,,,AAPL,CALLS,315,2026-08-26,,1.75,,PULLBACK never hit,PULLBACK never hit,AAPL ($311),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK AAPL: never touched $311 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK AAPL: never touched $311 in 10 min — skipped, as designed"
2026-08-21,12:14,MR.TOPHAT,,CLF,CALLS,12,2026-08-28,,0.25,,BUYING POWER too small,BUYING POWER too small,"CLF (needs $52, had $0)",,,,,,,,,,,,,,,,,,,,False,trades.log,ACCT L REFUSED OPEN CLF (MR.TOPHAT (OPTIONS/FUTURES)'s call) 12C 8/28/26 x1 @ 0.25 -> that one costs $52 and you've got $0 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,ACCT L REFUSED OPEN CLF (MR.TOPHAT (OPTIONS/FUTURES)'s call) 12C 8/28/26 x1 @ 0.25 -> that one costs $52 and you've got $0 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-21,12:14,MR.TOPHAT,MR.TOPHAT (OPTIONS/FUTURES),CLF,CALLS,11.5,2026-08-28,,0.25,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone BTO CLF 12C 8/28/26 @0.25-0.30 © 2021-20'  ->  BTO CLF $12C 8/28/26 @ 0.25,12,,0.52,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 CLF 11.5C 2026-08-28 @ 0.52  [stop 0.47 born with it]
2026-08-21,12:20,,,TSLA,CALLS,370,2026-08-21,,0.3,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK TSLA CALL: stock at 362.71, waiting for a dip to $362 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 3 s earlier, same symbol AND same direction","PULLBACK TSLA CALL: stock at 362.71, waiting for a dip to $362 (600s window)"
2026-08-21,12:30,,,TSLA,CALLS,370,2026-08-21,,0.3,,PULLBACK never hit,PULLBACK never hit,TSLA ($362),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK TSLA: never touched $362 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK TSLA: never touched $362 in 10 min — skipped, as designed"
2026-08-21,14:38,,,MSFT,CALLS,520,2026-09-18,,2.62,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK MSFT CALL: stock at 481.63, waiting for a dip to $481 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 3 s earlier, same symbol AND same direction","PULLBACK MSFT CALL: stock at 481.63, waiting for a dip to $481 (600s window)"
2026-08-21,14:49,,,MSFT,CALLS,520,2026-09-18,,2.62,,PULLBACK never hit,PULLBACK never hit,MSFT ($481),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK MSFT: never touched $481 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK MSFT: never touched $481 in 10 min — skipped, as designed"
2026-08-21,15:57,,,SPCX,CALLS,145,2026-09-18,,5.75,,BUYING POWER too small,BUYING POWER too small,"SPCX (needs $1021, had $1004)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN SPCX (The Pawn (The Market Bishop)'s call) 145C 9/18 x1 @ 5.75  ->  that one costs $1021 and you've got $1004 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN SPCX (The Pawn (The Market Bishop)'s call) 145C 9/18 x1 @ 5.75  ->  that one costs $1021 and you've got $1004 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-21,15:57,,,SPCX,CALLS,135,2026-09-18,,5.75,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone I'm Entering Option: SPCX 145 C 9/18 Ent'  ->  BTO SPCX $145C 9/18 @ 5.75,145,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone I'm Entering Option: SPCX 145 C 9/18 Ent'  ->  BTO SPCX $145C 9/18 @ 5.75
2026-08-21,15:58,,,SLGN,CALLS,45,2026-09-18,,0.30,,OTHER refusal,OTHER refusal,SLGN,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN SLGN (MR.TOPHAT (OPTIONS/FUTURES)'s call) 45C 9/18/26 x1 @ 0.30  ->  the spread on SLGN260918C00040000 is 2.50/2.80 — $30 a contract to cross it, over your cap ($26 for a contract this price). Nothing was sent.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN SLGN (MR.TOPHAT (OPTIONS/FUTURES)'s call) 45C 9/18/26 x1 @ 0.30  ->  the spread on SLGN260918C00040000 is 2.50/2.80 — $30 a contract to cross it, over your cap ($26 for a contract this price). Nothing was sent."
2026-08-21,15:58,,,SLGN,CALLS,40,2026-09-18,,0.3,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone unusual BTO SLGN 45C 9/18/26 @0.30-0.35 '  ->  BTO SLGN $45C 9/18/26 @ 0.3,45,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone unusual BTO SLGN 45C 9/18/26 @0.30-0.35 '  ->  BTO SLGN $45C 9/18/26 @ 0.3
2026-08-21,15:59,,,SHOP,CALLS,155,2026-09-18,,5.00,,OTHER refusal,OTHER refusal,SHOP,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN SHOP (The Pawn (The Market Bishop)'s call) 155C 9/18 x1 @ 5.00  ->  the spread on SHOP260918C00145000 is 8.85/10.55 — $170 a contract to cross it, over your cap ($97 for a contract this price). Nothing was sent.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN SHOP (The Pawn (The Market Bishop)'s call) 155C 9/18 x1 @ 5.00  ->  the spread on SHOP260918C00145000 is 8.85/10.55 — $170 a contract to cross it, over your cap ($97 for a contract this price). Nothing was sent."
2026-08-21,15:59,,,SHOP,CALLS,145,2026-09-18,,5,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone I'm Entering Option: SHOP 155 C 9/18 Ent'  ->  BTO SHOP $155C 9/18 @ 5,155,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone I'm Entering Option: SHOP 155 C 9/18 Ent'  ->  BTO SHOP $155C 9/18 @ 5
2026-08-24,09:33,Honeydrip daytrades,Unraveller,MSFT,PUTS,482.5,2026-08-28,,4.65,,OTHER refusal,OTHER refusal,MSFT,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN MSFT (Unraveller's call) 482.5P 8/28 x1 @ 4.65  ->  the spread on MSFT260828P00485000 is 7.10/7.85 — $75 a contract to cross it, over your cap ($75 for a contract this price). Nothing was sent.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN MSFT (Unraveller's call) 482.5P 8/28 x1 @ 4.65  ->  the spread on MSFT260828P00485000 is 7.10/7.85 — $75 a contract to cross it, over your cap ($75 for a contract this price). Nothing was sent."
2026-08-24,09:33,Honeydrip daytrades,Unraveller,MSFT,PUTS,485,2026-08-28,,,,OTHER refusal,OTHER refusal,,,,,,,,,,,,,,,,,,,,,False,trades.log:A,"REFUSED  OPEN MSFT (Unraveller's call) 482.5P 8/28 x1 @ 4.65  ->  the spread on MSFT260828P00485000 is 7.10/7.85 — $75 a contract to cross it, over your cap ($75 for a contract this price). Nothing was sent.",482.5,,,A,high,the REFUSED line's own contract,"REFUSED  OPEN MSFT (Unraveller's call) 482.5P 8/28 x1 @ 4.65  ->  the spread on MSFT260828P00485000 is 7.10/7.85 — $75 a contract to cross it, over your cap ($75 for a contract this price). Nothing was sent."
2026-08-24,09:33,,Bullwinkle,SNDK,CALLS,1500,2026-08-28,,41.00,,BUYING POWER too small,BUYING POWER too small,"SNDK (needs $6101, had $1859)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN SNDK (Bullwinkle's call) 1500C 2026-08-28 x1 @ 41.00  ->  that one costs $6101 and you've got $1859 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN SNDK (Bullwinkle's call) 1500C 2026-08-28 x1 @ 41.00  ->  that one costs $6101 and you've got $1859 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24,09:33,,Bullwinkle,SNDK,CALLS,1455,2026-08-28,,,,BUYING POWER too small,BUYING POWER too small,,,,,,,,,,,,,,,,,,,,,False,trades.log:A,REFUSED  OPEN SNDK (Bullwinkle's call) 1500C 2026-08-28 x1 @ 41.00  ->  that one costs $6101 and you've got $1859 to spend. Skipped on purpose — no order was sent and you're not in it.,1500,,,A,high,the REFUSED line's own contract,REFUSED  OPEN SNDK (Bullwinkle's call) 1500C 2026-08-28 x1 @ 41.00  ->  that one costs $6101 and you've got $1859 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24,09:36,ZT swing-3,King Maker Bot,M,CALLS,23,2026-09-18,,,,OTHER refusal,OTHER refusal,,,,,,,,,,,,,,,,,,,,,False,trades.log:A,"REFUSED  OPEN M (King Maker Bot's call) 25C 09/18 x1 @ 0.74  ->  the spread on M260918C00023000 is 1.29/1.75 — 30% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)",25,,,A,high,the REFUSED line's own contract,"REFUSED  OPEN M (King Maker Bot's call) 25C 09/18 x1 @ 0.74  ->  the spread on M260918C00023000 is 1.29/1.75 — 30% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-24,09:36,ZT fut-6,,QQQ,PUTS,706,2026-08-25,,2.57,,PULLBACK armed (no resolution in the log),PULLBACK armed (no resolution in the log),,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@Mike (Admin) in QQQ 8/25 706P @ 2.57 @everyone'  ->  BTO QQQ $706P 8/25 @ 2.57,,,,C-linked(F-airead),high,"pullback arm linked to the F-airead line 2 s earlier, same symbol AND same direction","PULLBACK QQQ PUT: stock at 707.06, waiting for a bounce to $708 (600s window)"
2026-08-24,09:37,,Bullwinkle,SNDK,CALLS,1500,2026-08-28,,39.00,,BUYING POWER too small,BUYING POWER too small,"SNDK (needs $6182, had $1859)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN SNDK (Bullwinkle's call) 1500C 2026-08-28 x1 @ 39.00  ->  that one costs $6182 and you've got $1859 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN SNDK (Bullwinkle's call) 1500C 2026-08-28 x1 @ 39.00  ->  that one costs $6182 and you've got $1859 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24,09:37,,Bullwinkle,SNDK,CALLS,1450,2026-08-28,,39,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'SNDK | $1500 C 39.00 THIS WEEK $1445.00 BREAK PURE'  ->  BTO SNDK $1500C THIS WEEK @ 39,1500,,,F-airead,medium,AI READ of the room's own words — expiry not resolvable from the text,AI READ  'SNDK | $1500 C 39.00 THIS WEEK $1445.00 BREAK PURE'  ->  BTO SNDK $1500C THIS WEEK @ 39
2026-08-24,09:38,ZT fut-6,,QQQ,PUTS,705,2026-08-24,,1.19,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'QQQ 705P 8/24 1.19 2 CONTRACTS @vero-alerts'  ->  BTO QQQ $705P 8/24 @ 1.19,,,,F-airead,high,AI READ of the room's own words,AI READ  'QQQ 705P 8/24 1.19 2 CONTRACTS @vero-alerts'  ->  BTO QQQ $705P 8/24 @ 1.19
2026-08-24,09:40,MR.TOPHAT,MR.TOPHAT (OPTIONS/FUTURES),SPY,PUTS,763,2026-08-25,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone Open SPY 08/24 763P @.98 Jpm Options | F'  ->  BTO SPY $763P 08/24,762,2026-08-24,1.92,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 763P 2026-08-25 @ 1.92  [stop 1.73 born with it]
2026-08-24,09:44,ZT scalps,Bullwinkle,NVDA,CALLS,207.5,2026-08-28,,4.4,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'NVDA | $215 C 4.40 @everyone'  ->  BTO NVDA $215C @ 4.4,215,,7.97,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 NVDA 207.5C 2026-08-28 @ 7.97  [stop 7.17 born with it]
2026-08-24,09:46,Honeydrip daytrades,Unraveller,MSFT,PUTS,480,2026-08-28,,3.90,,BUYING POWER too small,BUYING POWER too small,"MSFT (needs $802, had $257)",,,,,,,,,,,,,,,,,,,,False,trades.log,ACCT L REFUSED OPEN MSFT (Unraveller's call) 480P 8/28 x1 @ 3.90 -> that one costs $802 and you've got $257 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,ACCT L REFUSED OPEN MSFT (Unraveller's call) 480P 8/28 x1 @ 3.90 -> that one costs $802 and you've got $257 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24,09:46,Honeydrip daytrades,Unraveller,MSFT,PUTS,487.5,2026-08-28,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 MSFT 487.5P 2026-08-28 @ 8.02  [stop 7.22 born with it],480,,8.02,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 MSFT 487.5P 2026-08-28 @ 8.02  [stop 7.22 born with it]
2026-08-24,09:48,,,META,,,,,,,BUYING POWER too small,BUYING POWER too small,"META (needs $535, had $294)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  META — that one costs $535 and you've got $294 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  META — that one costs $535 and you've got $294 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24,09:51,,,PLTR,CALLS,180,2026-09-18,,,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,"AI READ  'added $PLTR 180 calls 9/18,@Premium'  ->  adding PLTR $180C 9/18",,,,F-airead,high,AI READ of the room's own words,"AI READ  'added $PLTR 180 calls 9/18,@Premium'  ->  adding PLTR $180C 9/18"
2026-08-24,09:56,ZT opt-2,are alerts,?,CALLS,400,2026-10-16,,5.20,,BUYING POWER too small,BUYING POWER too small,"? (needs $1393, had $1035)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN V (are alerts's call) 400C 10/16 x1 @ 5.20  ->  that one costs $1393 and you've got $1035 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN V (are alerts's call) 400C 10/16 x1 @ 5.20  ->  that one costs $1393 and you've got $1035 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24,09:56,ZT opt-2,are alerts,V,CALLS,380,2026-10-16,,5.2,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,"AI READ  'OPEN $V $400 call 10/16 @ 5.20 (half sized, swing)'  ->  BTO V $400C 10/16 @ 5.2",400,,,F-airead,high,AI READ of the room's own words,"AI READ  'OPEN $V $400 call 10/16 @ 5.20 (half sized, swing)'  ->  BTO V $400C 10/16 @ 5.2"
2026-08-24,09:58,,,SHOP,CALLS,155,2026-09-18,,5.40,,OTHER refusal,OTHER refusal,SHOP,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN SHOP (The Pawn (The Market Bishop)'s call) 155C 9/18 x1 @ 5.40  ->  the spread on SHOP260918C00150000 is 6.95/7.75 — $80 a contract to cross it, over your cap ($74 for a contract this price). Nothing was sent.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN SHOP (The Pawn (The Market Bishop)'s call) 155C 9/18 x1 @ 5.40  ->  the spread on SHOP260918C00150000 is 6.95/7.75 — $80 a contract to cross it, over your cap ($74 for a contract this price). Nothing was sent."
2026-08-24,09:58,,,SHOP,CALLS,150,2026-09-18,,,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone I'm Entering Option: SHOP 155 C 9/18 Ent'  ->  BTO SHOP $155C 9/18,155,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone I'm Entering Option: SHOP 155 C 9/18 Ent'  ->  BTO SHOP $155C 9/18
2026-08-24,10:21,ZT opt-5,EvaPanda Alerts,HOOD,CALLS,107,2026-09-18,,3.1,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone Open BTO HOOD 09/18/2026 120C @ 3.10 (Sw'  ->  BTO HOOD $120C 09/18/2026 @ 3.1,120,,7.86,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 HOOD 107C 2026-09-18 @ 7.86  [stop 7.07 born with it]
2026-08-24,10:25,MR.TOPHAT,,SPY,PUTS,762,2026-08-25,,1.42,,PULLBACK touched,PULLBACK touched,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK SPY PUT: stock at 762.88, waiting for a bounce to $763 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 1 s earlier, same symbol AND same direction","PULLBACK SPY PUT: stock at 762.88, waiting for a bounce to $763 (600s window)"
2026-08-24,10:29,MR.TOPHAT,,SPY,CALLS,762,2026-08-25,,2.57,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@Brett (Admin) in SPY 8/25 762C @ 2.57 @everyone'  ->  BTO SPY $762C 8/25 @ 2.57,,,,C-linked(F-airead),high,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK SPY CALL: stock at 762.95, waiting for a dip to $762 (600s window)"
2026-08-24,10:31,Honeydrip daytrades,Unraveller,MSFT,PUTS,480,2026-08-28,,3.80,,BUYING POWER too small,BUYING POWER too small,"MSFT (needs $715, had $446)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN MSFT (Unraveller's call) 480P 8/28 x1 @ 3.80  ->  that one costs $715 and you've got $446 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN MSFT (Unraveller's call) 480P 8/28 x1 @ 3.80  ->  that one costs $715 and you've got $446 to spend. Skipped on purpose — no order was sent and you're not in it.
