date,time,channel_id,room,caller,symbol,side,strike,expiry,their_price,action,kind,source_file,line,text
2026-01-13,09:51:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,627,1/13,1.15,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,605,"QQQ 627P 1/13 1.15 2 CONTRACTS @vero-alerts (edited) Tuesday, January 13, 2026 at 9:51 AM"
2026-01-13,09:54:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,PUTS,694,,0.9,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,992,"@Owner Alerts Entry Contract: SPY $694p Price: .90 Comments:25 contracts @nitro_trades Instagram , , [image]"
2026-01-13,09:59:00,911389167169191946,Platinum nitro,Nitro Trades,SPY,PUTS,694,,0.94,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,997,"@Owner Alerts Entry Contract: SPY $694p Price: .94 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-01-13,10:05:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,260,,2.75,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,1945,@Brett (Admin) in AAPL 260C @ 2.75 @everyone
2026-01-13,10:09:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,694,1/14,2.36,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,1947,@Mike (Admin) in SPY 1/14 694P @ 2.36 @everyone
2026-01-13,10:26:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,260,,2.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,1959,@Brett (Admin) in AAPL 260C @ 2.6 @everyone
2026-01-14,09:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,630,,4.2,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,1985,@Unraveller (Admin)🔮 in META 630C @ 4.20 @everyone
2026-01-14,09:52:00,911389167169191946,Platinum nitro,@Owner Alerts,NFLX,PUTS,89,,1.15,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1007,"@Owner Alerts Entry Contract: NFLX $89p Price: $1.15 Comments:18 contracts @nitro_trades Instagram , , [image]"
2026-01-14,10:06:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,689,1/15,2.55,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,1988,@Unraveller (Admin)🔮 in SPY 1/15 689C @ 2.55 @everyone
2026-01-14,10:09:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,687,1/14,1.13,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,610,SPY 687P 1/14 1.13 2 CONTRACTS @vero-alerts
2026-01-14,10:33:00,911389167169191946,Platinum nitro,Nitro Trades,AMD,CALLS,230,,1.71,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1014,"@Owner Alerts Entry Contract: AMD $230c Price: $1.71 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-01-14,10:38:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,617,1/14,0.95,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,613,"QQQ 617P 1/14 0.95 2 CONTRACTS @vero-alerts (edited) Wednesday, January 14, 2026 at 10:38 AM"
2026-01-14,10:43:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,689,1/15,2.67,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,1994,@Brett (Admin) in SPY 1/15 689P @ 2.67 @everyone
2026-01-15,09:39:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,620,,4.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2014,@Unraveller (Admin)🔮 in META 620C @ 4.50 @everyone
2026-01-15,09:42:00,829754942817828884,Honeydrip daytrades,@ADMINS,SPY,PUTS,695,1/16,2.55,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2018,@ADMINS in SPY 1/16 695P @ 2.55 @everyone
2026-01-15,09:43:00,829754942817828884,Honeydrip daytrades,@ADMINS,META,CALLS,620,,4.28,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2019,@Unraveller (Admin)🔮 in META 620C @ 4.28 @everyone
2026-01-15,09:47:00,829754942817828884,Honeydrip daytrades,@ADMINS,SPY,PUTS,695,1/16,2.32,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2026,"@Brett (Admin) in SPY 1/16 695P @ 2.32 @everyone (edited) Thursday, January 15, 2026 at 9:53 AM"
2026-01-15,09:48:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,CALLS,189,,1.67,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1021,"@Owner Alerts Entry Contract: NVDA $189c Price: $1.67 Comments:Smaller sized @nitro_trades Instagram , , [image]"
2026-01-15,09:50:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,695,1/16,2.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2027,@Mike (Admin) in SPY 1/16 695P @ 2.3 @everyone
2026-01-15,09:58:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,622.5,,3.03,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2037,@Unraveller (Admin)🔮 in META 622.5C @ 3.03 @everyone
2026-01-15,10:02:00,760694103401955378,Vero 2,Vero,SPY,PUTS,694,1/15,1.3,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,295,SPY 694P 1/15 1.30 @vero-alerts
2026-01-15,10:26:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,622.5,,2.82,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2040,@Unraveller (Admin)🔮 in META 622.5C @ 2.82 @everyone
2026-01-15,10:28:00,760694103401955378,Vero 2,@vero-alerts,SPY,PUTS,694,1/15,1.05,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,298,SPY 694P 1/15 1.05 @vero-alerts
2026-01-15,10:42:00,760694103401955378,Vero 2,Vero,QQQ,PUTS,626,1/15,1.13,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,300,QQQ 626P 1/15 1.13 @vero-alerts
2026-01-15,10:45:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,694,1/16,1.72,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2051,@Unraveller (Admin)🔮 in SPY 1/16 694P @ 1.72 @everyone
2026-01-16,09:41:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,CALLS,450,,1.48,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1029,"@Owner Alerts Entry Contract: TSLA $450c Price: $1.48 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-01-16,09:50:00,1323708708374450247,Vero 1,Vero,IWM,CALLS,265,1/16,1.45,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,618,IWM 265C 1/16 1.45 2 CONTRACTS @vero-alerts
2026-01-16,09:52:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,PUTS,175,,0.97,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1034,"@Owner Alerts Entry Contract: PLTR $175p Price: .97 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-01-16,09:53:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,625,,2.36,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2067,@Unraveller (Admin)🔮 in META 625P @ 2.36 @everyone
2026-01-16,09:55:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,PUTS,625,1/20,3.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2068,@Mike (Admin) in QQQ 1/20 625P @ 3.3 @everyone
2026-01-16,10:18:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,625,,2.03,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2079,@Unraveller (Admin)🔮 in META 625P @ 2.03 @everyone
2026-01-16,10:34:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,620,1/16,1.3,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,621,QQQ 620P 1/16 1.30 2 CONTRACTS @vero-alerts
2026-01-20,09:46:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,1/21,3.23,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2092,@Unraveller (Admin)🔮 in SPY 1/21 682P @ 3.23 @everyone
2026-01-20,09:48:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,CALLS,235,,2.34,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2094,"@Brett (Admin) in AMZN 235C @ 2.34 @everyone (edited) Tuesday, January 20, 2026 at 9:48 AM"
2026-01-20,10:06:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,615,,5.25,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2105,@Unraveller (Admin)🔮 in META 615C @ 5.25 @everyone
2026-01-20,10:10:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,680,1/20,1.42,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,626,SPY 680P 1/20 1.42 2 CONTRACTS @vero-alerts
2026-01-20,10:10:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,615,,5.26,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2108,@Unraveller (Admin)🔮 in META 615C @ 5.26 @everyone
2026-01-20,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,180,,3.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2110,@Mike (Admin) in NVDA 180C @ 3.4 @everyone
2026-01-20,10:25:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,180,,3.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2116,@Mike (Admin) in NVDA 180C @ 3.3 @everyone
2026-01-20,10:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,683,1/21,2.38,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2124,@Unraveller (Admin)🔮 in SPY 1/21 683P @ 2.38 @everyone
2026-01-20,10:46:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,613,1/20,1.27,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,628,QQQ 613P 1/20 1.27 2 CONTRACTS @vero-alerts
2026-01-20,10:46:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,683,1/21,2.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2132,@Unraveller (Admin)🔮 in SPY 1/21 683P @ 2.30 @everyone
2026-01-20,11:46:00,760694103401955378,Vero 2,Vero,SPY,PUTS,682,1/20,1.03,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,307,SPY 682P 1/20 1.03 @vero-alerts
2026-01-20,12:00:00,760694103401955378,Vero 2,Vero,SPY,CALLS,684,1/20,1.05,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,309,SPY 684C 1/20 1.05 SWITCHING SIDES @vero-alerts
2026-01-20,12:09:00,760694103401955378,Vero 2,@vero-alerts,SPY,PUTS,683,1/20,1.28,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,312,SPY 683P 1/20 1.28 @vero-alerts
2026-01-20,12:54:00,1144369893760831489,Midas,👑KingBeeAri🐝,DELL,PUTS,100,3/20,3.65,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,446,"1 con DELL 100 P 3/20 “3.65” @everyone ,"
2026-01-21,09:41:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,415,,3.76,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2147,@Unraveller (Admin)🔮 in TSLA 415P @ 3.76 @everyone
2026-01-21,09:52:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,612,1/21,1.45,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,632,QQQ 612C 1/21 1.45 2 CONTRACTS @vero-alerts
2026-01-21,09:53:00,911389167169191946,Platinum nitro,Nitro Trades,AMD,CALLS,252.5,,1.77,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1051,"@Owner Alerts Entry Contract: AMD $252.5c Price: $1.77 Comments:13 contracts @nitro_trades Instagram , , [image]"
2026-01-21,09:57:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,180,,2.83,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2153,@Mike (Admin) in NVDA 180C @ 2.83 @everyone
2026-01-21,10:03:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,1/22,2.51,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2156,@Unraveller (Admin)🔮 in SPY 1/22 682P @ 2.51 @everyone
2026-01-21,10:21:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,1/22,2.42,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2162,@Unraveller (Admin)🔮 in SPY 1/22 682P @ 2.42 @everyone
2026-01-21,10:23:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,180,79/2,2.79,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2164,@ADMINS in NVDA 180C @ 2.79-2.8 @everyone
2026-01-21,10:27:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,1/22,2.25,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2167,@Unraveller (Admin)🔮 in SPY 1/22 682P @ 2.25 @everyone
2026-01-22,09:37:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,250,,1.74,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2188,@Unraveller (Admin)🔮 in AAPL 250C @ 1.74 @everyone
2026-01-22,09:46:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,618,1/22,1.15,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,638,QQQ 618P 1/22 1.15 2 CONTRACTS @vero-alerts
2026-01-22,09:49:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,185,,2.1,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2196,@Brett (Admin) in NVDA 185P @ 2.1 @everyone
2026-01-22,09:52:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,689,1/23,2.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2201,@Mike (Admin) in SPY 1/23 689P @ 2.5 @everyone
2026-01-22,09:56:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,187.5,,3.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2203,@Brett (Admin) in NVDA 187.5P @ 3.4 @everyone
2026-01-22,09:59:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,250,,1.48,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2209,@Unraveller (Admin)🔮 in AAPL 250C @ 1.48 @everyone
2026-01-22,10:02:00,911389167169191946,Platinum nitro,@Owner Alerts,AMZN,PUTS,230,,1.41,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1066,"@Owner Alerts Entry Contract: AMZN $230p Price: $1.41 Comments:none @nitro_trades Instagram , , [image]"
2026-01-22,10:08:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,617,,1.44,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1070,"@Owner Alerts Entry Contract: QQQ $617p Price: $1.44 Comments:Light sized @nitro_trades Instagram , , [image]"
2026-01-22,10:20:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,687,1/23,2.9,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2219,@Brett (Admin) in SPY 1/23 687C @ 2.9 @everyone
2026-01-23,09:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,445,,3.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2232,@Unraveller (Admin)🔮 in TSLA 445 C @ 3.40 @everyone
2026-01-23,09:35:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,445,,3.2,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2235,@Unraveller (Admin)🔮 in TSLA 445 C @ 3.20 @everyone
2026-01-23,09:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,445,,3.05,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2242,@Unraveller (Admin)🔮 in TSLA 445 C @ 3.05 @everyone
2026-01-23,09:48:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,CALLS,237.5,1/30,3.35,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2248,@Mike (Admin) in AMZN 1/30 237.5C @ 3.35 @everyone
2026-01-23,09:48:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,445,,2.8,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2247,@Unraveller (Admin)🔮 in TSLA 445 C @ 2.80 @everyone
2026-01-23,09:57:00,911389167169191946,Platinum nitro,@Owner Alerts,INTC,PUTS,45.5,,0.64,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1075,"@Owner Alerts Entry Contract: INTC $45.5p Price: .64 Comments:RISKY @nitro_trades Instagram , , [image]"
2026-01-23,10:02:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,CALLS,237.5,1/30,3.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2262,@Brett (Admin) in AMZN 1/30 237.5C @ 3.4 @everyone
2026-01-23,10:07:00,911389167169191946,Platinum nitro,Nitro Trades,META,CALLS,662.5,,1.93,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1079,"@Owner Alerts Entry Contract: META $662.5c Price: $1.93 Comments:RISKY @nitro_trades Instagram , , [image]"
2026-01-23,10:19:00,1323708708374450247,Vero 1,Vero,IWM,PUTS,266,1/26,1.08,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,644,IWM 266P 1/26 1.08 2 CONTRACTS @vero-alerts
2026-01-26,09:36:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,PUTS,250,,4.94,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2287,@Unraveller (Admin)🔮 in AMD 250P @ 4.94 @everyone
2026-01-26,09:52:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,257.5,,3.2,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2294,@Brett (Admin) in AAPL 257.5C @ 3.2 @everyone
2026-01-26,10:06:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,626,1/26,0.91,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,648,QQQ 626C 1/26 0.91 2 CONTRACTS @vero-alerts
2026-01-26,10:06:00,911389167169191946,Platinum nitro,@Owner Alerts,GOOG,CALLS,340,,1.91,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1087,"@Owner Alerts Entry Contract: GOOG $340c Price: $1.91 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-01-26,10:21:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,694,1/27,2,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2302,@Mike (Admin) in SPY 1/27 694P @2.00 @everyone
2026-01-26,10:32:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,626,1/26,0.9,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,650,QQQ 626C 1/26 0.90 2 CONTRACTS @vero-alerts
2026-01-26,10:59:00,1323708708374450247,Vero 1,Vero,IWM,PUTS,264,1/27,1.1,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,654,"IWM 264P 1/27 1.10 2 CONTRACTS @vero-alerts (edited) Monday, January 26, 2026 at 11:05 AM"
2026-01-26,12:15:00,760694103401955378,Vero 2,Vero,QQQ,PUTS,628,1/26,1.28,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,321,QQQ 628P 1/26 1.28 @vero-alerts
2026-01-27,09:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,720,,5.61,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2320,@Unraveller (Admin)🔮 in META 720C @ 5.61 @everyone
2026-01-27,09:49:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,720,,5.59,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2322,@Unraveller (Admin)🔮 in META 720C @ 5.59 @everyone
2026-01-27,09:56:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,CALLS,695,,1.16,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1093,"@Owner Alerts Entry Contract: SPY $695c Price: $1.16 Comments:RISKY @nitro_trades Instagram , , [image]"
2026-01-27,10:06:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,630,1/27,1.17,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,658,QQQ 630C 1/27 1.17 2 CONTRACTS @vero-alerts
2026-01-27,10:12:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,720,,5.39,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2328,@Unraveller (Admin)🔮 in META 720C @ 5.39 @everyone
2026-01-27,10:16:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,CALLS,152.5,,1.65,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1098,"@Owner Alerts Entry Contract: NVDA $152.5c Price: $1.65 Comments:RISKY @nitro_trades Instagram , , [image]"
2026-01-27,10:22:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,695,1/28,2.15,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2334,@Brett (Admin) in SPY 1/28 695P @ 2.15 @everyone
2026-01-27,10:28:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,PUTS,695,,0.84,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1104,"@Owner Alerts Entry Contract: SPY $695p Price: .84 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-01-27,10:55:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,696,1/28,2.15,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2341,@Brett (Admin) in SPY 1/28 696P @ 2.15 @everyone
2026-01-28,09:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,697,1/29,2.85,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2348,@Brett (Admin) in SPY 1/29 697P @ 2.85 @everyone
2026-01-28,09:41:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,PUTS,250,,3.35,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2349,@Unraveller (Admin)🔮 in AMD 250P @ 3.35 @everyone
2026-01-28,09:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,697,1/29,2.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2355,@Brett (Admin) in SPY 1/29 697P @ 2.6 @everyone
2026-01-28,09:48:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,PUTS,250,,3.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2357,@Unraveller (Admin)🔮 in AMD 250P @ 3.30 @everyone
2026-01-28,09:57:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,PUTS,250,,3.27,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,2361,@Unraveller (Admin)🔮 in AMD 250P @ 3.27 @everyone
2026-01-28,10:00:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,633,1/28,1.48,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,663,QQQ 633P 1/28 1.48 2 CONTRACTS @vero-alerts
2026-01-28,10:14:00,1144369893760831489,Midas,👑KingBeeAri🐝,RKLB,CALLS,93,2/6,3.4,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,463,1 con RKLB 93 C 2/6 “3.4” @everyone
2026-01-29,09:41:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,627,1/29,1.45,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,667,QQQ 627P 1/29 1.45 2 CONTRACTS @vero-alerts
2026-01-29,09:42:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,PUTS,150,,1.97,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1111,"@Owner Alerts Entry Contract: PLTR $150p Price: $1.97 Comments:none @nitro_trades Instagram , , [image]"
