ts,date,time,room,caller,kind,symbol,side,strike,expiry_raw,expiry_resolved,occ,their_price,their_stop,their_target,msg_type,links_to,confidence,clue,already_in_master_alerts,source_file,source_message_verbatim
2026-05-29 09:38:18,2026-05-29,09:38:18,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,212.5,,,,,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment NVDA $212.5p NOT CALL*
2026-05-29 09:42:57,2026-05-29,09:42:57,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,SPY,CALL,758.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment SPY $758c on watch
2026-05-29 09:43:28,2026-05-29,09:43:28,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,SPY,CALL,758.0,,,,1.53,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: SPY $758c Price: $1.53 Comments:none
2026-05-29 10:07:32,2026-05-29,10:07:32,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,TSLA,PUT,432.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment TSLA $432.5p on watch
2026-05-29 10:09:13,2026-05-29,10:09:13,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,TSLA,PUT,432.5,,,,1.79,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: TSLA $432.5p Price: $1.79 Comments:none
2026-06-01 10:00:51,2026-06-01,10:00:51,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,QQQ,PUT,736.0,,,,2.08,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: QQQ $736p Price: $2.08 Comments:none
2026-06-01 10:01:38,2026-06-01,10:01:38,Platinum Trading: 🟣│equity #983807207625859143,Mr M Trades 🤖,equity,MSFT,LONG,,,,,450.0,428,,commentary,,high,"ticker written with $ and an explicit Entry price, no strike/side anywhere -> shares, not an option",no,signal-room-chat Aug-23-2026.txt,NEW ENTRY IDEA Swing Trade Idea - LT $MSFT Entry: $450 - 465 Levels: 480 / 500 / 515 / 530 / 560+ ⭕️ SL: 428 1/2 position ATR - 3% or add to exisiting position @MrMTrades
2026-06-01 10:05:40,2026-06-01,10:05:40,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,QQQ,PUT,736.0,,,,,,,exit,2026-06-01 10:00:51,medium,"management message; ticker QQQ named, contract details come from the linked entry; contract inherited from the linked entry at 2026-06-01 10:00:51",no,signal-room-chat Aug-23-2026.txt,"@Owner Alerts Comment Closed QQQ, amazing setup but just zero follow through today anywhere"
2026-06-01 15:50:43,2026-06-01,15:50:43,Low Key Stonks: 🐠kaori-alerts #1315499776741081138,ᴋᴀᴢᴜSSI,option,,,,,,,,,,trim,,low,management wording but no ticker in the message; linked by the caller's last open trade in this room,no,signal-room-chat Sep-10-2026 (discord).txt,i think good chance to trim/close green eoy
2026-06-02 09:46:47,2026-06-02,09:46:47,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,NVDA,CALL,232.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment NVDA $232.5c on watch
2026-06-02 09:49:50,2026-06-02,09:49:50,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,CALL,232.5,,,,1.94,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: NVDA $232.5c Price: $1.94 Comments:none
2026-06-02 09:51:46,2026-06-02,09:51:46,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,CALL,232.5,,,,,,,trim,2026-06-02 09:49:50,medium,"management message; ticker NVDA named, contract details come from the linked entry; contract inherited from the linked entry at 2026-06-02 09:49:50",no,signal-room-chat Aug-23-2026.txt,"@Owner Alerts Comment Took out half here on NVDA, SL to b/e"
2026-06-02 11:46:35,2026-06-02,11:46:35,TradingTheTrend: 🎰lotto-alerts #880503518878892143,Lars,option,TSLA,CALL,440.0,06/08,2026-06-08,TSLA260608C00440000,3.45,,,entry,,high,"expiry ""06/08"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,BTO TSLA 06/08 440c @ 3.45 VERY RISKY - only risking what i’m willing to lose
2026-06-03 14:54:27,2026-06-03,14:54:27,TradingTheTrend: ⚠stock-alerts-⚠ #769797593316065280,Edtrader,option,WELL,,,,,,43.44,,,add,,medium,"management message; ticker WELL named, contract details come from the linked entry",no,signal-room-chat Sep-10-2026 (discord).txt,Grabbing NKE @$43.44. Adding some leaps as well.
2026-06-04 09:39:36,2026-06-04,09:39:36,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,NVDA,CALL,217.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment NVDA $217.5c on watch
2026-06-04 09:43:21,2026-06-04,09:43:21,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,212.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment NVDA $212.5p on watch instead
2026-06-04 09:44:42,2026-06-04,09:44:42,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,212.5,,,,2.06,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: NVDA $212.5p Price: $2.06 Comments:none
2026-06-04 09:47:30,2026-06-04,09:47:30,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,212.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment NVDA $212.5p on watch again
2026-06-04 09:48:45,2026-06-04,09:48:45,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,212.5,,,,2.03,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: NVDA $212.5p Price: $2.03 Comments:none
2026-06-04 09:50:00,2026-06-04,09:50:00,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,212.5,,,,,,,trim,2026-06-04 09:48:45,medium,"management message; ticker NVDA named, contract details come from the linked entry; contract inherited from the linked entry at 2026-06-04 09:48:45",no,signal-room-chat Aug-23-2026.txt,"@Owner Alerts Comment Took out half here on NVDA, SL to b/e"
2026-06-05 12:43:30,2026-06-05,12:43:30,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,TSLA,,,,,,,,,trim,,medium,"management message; ticker TSLA named, contract details come from the linked entry",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment TSLA WHAT A TRADE BOUTA CLOSE RUNNERS SOON AND REVEAL P/L
2026-06-09 09:42:45,2026-06-09,09:42:45,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,TSLA,PUT,402.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment TSLA $402.5p on watch
2026-06-09 09:48:58,2026-06-09,09:48:58,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,QQQ,CALL,727.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment QQQ $727c on watch
2026-06-09 09:53:40,2026-06-09,09:53:40,Platinum Trading: 🟣│equity #983807207625859143,Mr M Trades 🤖,equity,NBIS,LONG,,,,,235.0,220,,commentary,,high,"ticker written with $ and an explicit Entry price, no strike/side anywhere -> shares, not an option",no,signal-room-chat Aug-23-2026.txt,NEW ENTRY IDEA Swing Trade Idea $NBIS Entry: $235 Levels: 240 / 244 / 248 / 250 / 260 / 267 / 280+ ⭕️ SL: 220 1/4 position ATR - 24 / 11.9% @MrMTrades
2026-06-09 10:05:05,2026-06-09,10:05:05,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,AAPL,PUT,292.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment AAPL $292.5p on watch
2026-06-09 10:06:56,2026-06-09,10:06:56,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,AAPL,PUT,292.5,,,,1.67,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: AAPL $292.5p Price: $1.67 Comments:none
2026-06-09 10:12:04,2026-06-09,10:12:04,Platinum Trading: 🟣│equity #983807207625859143,Mr M Trades 🤖,equity,APPS,LONG,,,,,10.1,8.61,,commentary,,high,"ticker written with $ and an explicit Entry price, no strike/side anywhere -> shares, not an option",no,signal-room-chat Aug-23-2026.txt,NEW ENTRY IDEA Swing Trade Idea $APPS Entry: $10.10 Levels: 10.6 / 11 / 11.4 / 11.9 / 12.8+ ⭕️ SL: 8.61 1/4 position ATR - 15.2% / 0.87 @MrMTrades
2026-06-09 10:14:19,2026-06-09,10:14:19,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,AAPL,,,,,,,,,trim,,medium,"management message; ticker AAPL named, contract details come from the linked entry",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment Took out half here on AAPL SL to b/e
2026-06-09 10:16:21,2026-06-09,10:16:21,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,205.0,,,,1.46,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: NVDA $205p Price: $1.46 Comments:HIGH RISK
2026-06-09 11:32:16,2026-06-09,11:32:16,Platinum Trading: 🟣│equity #983807207625859143,Mr M Trades 🤖,option,NBIS,,,,,,,,,exit,,medium,"management message; ticker NBIS named, contract details come from the linked entry",no,signal-room-chat Aug-23-2026.txt,EXIT ALERT Ticker: NBIS Stopped out . @MrMTrades
2026-06-09 12:00:00,2026-06-09,12:00:00,Swing Trades #whop:/joined/firststeptrading/swing-trades-6Q7acPPpFb6CyZ/app,Felony,option,,,,,,,,,,trim,,low,management wording but no ticker in the message; linked by the caller's last open trade in this room,no,signal-room-chat Aug-19-2026.txt,30% on VXX even after add Can trim if you'd like - I am holding personally stop is todays low on VXX/todays high on SPY/QQQ whichever comes first.
2026-06-09 22:15:49,2026-06-09,22:15:49,Platinum Trading: 🟣│futures-alerts #911390080285962290,PT | Nitro Trades,future,MNQ,,,,,,,,,exit,,medium,"management message; ticker MNQ named, contract details come from the linked entry",no,signal-room-chat Aug-23-2026.txt,"@Futures Alerts MNQ hit that tp but took 30 minutes and stopped us by one tick Thats asian session for y'all though, see you guys back for ny"
2026-06-10 02:15:00,2026-06-10,02:15:00,Platinum Trading: 🟣│futures-alerts #911390080285962290,PT | Nitro Trades,future,MNQ,,,,,,,,,exit,,medium,"management message; ticker MNQ named, contract details come from the linked entry",no,corpus/911390080285962290-2026-08-24.txt,"@Futures Alerts MNQ hit that tp but took 30 minutes and stopped us by one tick Thats asian session for y'all though, see you guys back for ny"
2026-06-10 09:44:27,2026-06-10,09:44:27,Platinum Trading: 🟣│equity #983807207625859143,Mr M Trades 🤖,option,APPS,,,,,,,,,add,,medium,"management message; ticker APPS named, contract details come from the linked entry",no,signal-room-chat Aug-23-2026.txt,UPDATE Ticker: APPS Added here - now 3/4 position @MrMTrades
2026-06-10 09:47:33,2026-06-10,09:47:33,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,QQQ,CALL,714.0,,,,2.0,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Entry Contract: QQQ $714c Price: $2 Comments:none
2026-06-10 09:48:31,2026-06-10,09:48:31,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,QQQ,,,,,,,,,trim,,medium,"management message; ticker QQQ named, contract details come from the linked entry",no,signal-room-chat Aug-23-2026.txt,"@Owner Alerts Comment Took out half here on QQQ, SL to b/e on rest"
2026-06-10 09:54:35,2026-06-10,09:54:35,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,TSLA,PUT,387.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment TSLA $387.5p on watch will be WAYYY smaller sized than first trade
2026-06-10 10:09:25,2026-06-10,10:09:25,Platinum Trading: 🟣│futures-alerts #911390080285962290,PT | Nitro Trades,future,MNQ,,,,,,,,,exit,,medium,"management message; ticker MNQ named, contract details come from the linked entry",no,signal-room-chat Aug-23-2026.txt,"@Futures Alerts Closed MNQ there probably got bias wrong there, will see if maybe we go for a bullish one later if it forms"
2026-06-11 09:43:52,2026-06-11,09:43:52,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,SPY,PUT,723.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment SPY $723p on watch
2026-06-11 09:50:23,2026-06-11,09:50:23,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,QQQ,CALL,707.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,"@Owner Alerts Comment QQQ $707c on watch, being extra cautious though market a massive mess today"
2026-06-11 12:00:00,2026-06-11,12:00:00,Swing Trades #whop:/firststeptrading/exp_6Q7acPPpFb6CyZ/app,Felony,option,AAPL,CALL,310.0,7/10,2026-07-10,AAPL260710C00310000,3.15,,,entry,,high,"expiry ""7/10"" written in the message",no,signal-room-chat Aug-23-2026.txt,Entered AAPL 7/10 310C @ 3.15 Starter position. Want to add to this depending on how we close/trade into tomorrow. Held that macro demand at 287 and just reclaimed 295 long as we are above 295 like this for longs back into 300+
2026-06-11 14:29:41,2026-06-11,14:29:41,TradingTheTrend: ⚠stock-alerts-⚠ #769797593316065280,Edtrader,equity,SMCI,LONG,,,,,30.5,,,entry,,high,"the word ""shares"" makes this shares, not an option; one ticker in the message",no,signal-room-chat Sep-10-2026 (discord).txt,"SMCI @30.50, shares and leaps"
2026-06-12 12:00:00,2026-06-12,12:00:00,Swing Trades #whop:/firststeptrading/exp_6Q7acPPpFb6CyZ/app,Felony,option,SLV,CALL,62.0,7/17,2026-07-17,SLV260717C00062000,3.1,,,entry,,high,"expiry ""7/17"" written in the message",no,signal-room-chat Aug-25-2026.txt,Entered SLV 7/17 62C @ 3.10 Starter position. Beautiful daily bullish engulfing yesterdays session and held/retested that PDH perfectly. Long as we are above 58 here love this. Want to add if we can build here target is back into 65. GLD/GC also looks really nice for a swing as long as it is above 4200 on GC and 380-385 on GLD.
2026-06-15 09:39:40,2026-06-15,09:39:40,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,TSLA,PUT,402.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment TSLA $402.5p on watch
2026-06-15 09:44:19,2026-06-15,09:44:19,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,210.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment NVDA $210p on watch
2026-06-15 09:46:46,2026-06-15,09:46:46,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,QQQ,CALL,742.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment QQQ $742c on watch instead
2026-06-15 10:04:29,2026-06-15,10:04:29,Platinum Trading: 🟣│equity #983807207625859143,@Equity Alerts,equity,TER,LONG,,,,,431.0,405,,commentary,,high,"ticker written with $ and an explicit Entry price, no strike/side anywhere -> shares, not an option",no,signal-room-chat Aug-23-2026.txt,NEW ENTRY IDEA Swing Trade Idea $TER Entry: 431 Levels: 415 / 420 / 430 / 450 / 480+ ⭕️ SL: 405 1/4 starter position ATR 30.4 / 8% @MrMTrades
2026-06-15 10:07:49,2026-06-15,10:07:49,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,210.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-23-2026.txt,@Owner Alerts Comment NVDA $210p on watch here as well
