date,entry_time,event_time,room,caller,symbol,contract,entry,event,reported_exit,reported_pct,profit_per_contract,calculated_pct,implied_exit,trim_size,basis,raw
2026-08-25,09:42:43,09:56:14,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,UPS,UPS 105C 9/18,,partial trim,,16.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 9:56 AM ] Tuesday, August 25, 2026 at 9:56 AM 16% UPS @here"
2026-08-25,09:51:06,09:57:24,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485P 8/28 @ 3.90,3.9,partial trim,,12.0,,,4.368,,caller-stated,"HoneyDrip (Scribe): [ 9:57 AM ] Tuesday, August 25, 2026 at 9:57 AM @Unraveller (Admin)🔮 trimming MSFT @ 12% @everyone"
2026-08-25,09:51:06,09:57:41,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485P 8/28 @ 3.90,3.9,partial trim,,15.0,,,4.484999999999999,,caller-stated,"HoneyDrip (Scribe): [ 9:57 AM ] Tuesday, August 25, 2026 at 9:57 AM @Unraveller (Admin)🔮 trimming MSFT @ 15% @everyone"
2026-08-25,09:51:06,09:59:17,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485P 8/28 @ 3.90,3.9,partial trim,,18.0,,,4.601999999999999,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 9:59 AM Tuesday, August 25, 2026 at 9:59 AM @Unraveller (Admin)🔮 trimming MSFT @ 18% @everyone"
2026-08-25,09:42:43,09:59:49,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,UPS,UPS 105C 9/18,,partial trim,,17.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 9:59 AM ] Tuesday, August 25, 2026 at 9:59 AM 17% UPS"
2026-08-25,09:40:10,10:01:42,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 4.00,4.0,partial trim,,7.0,,,4.28,,caller-stated,"HoneyDrip (Scribe): [ 10:01 AM ] Tuesday, August 25, 2026 at 10:01 AM @Brett (Admin) trimming TSLA @ 7% @everyone"
2026-08-25,09:42:43,10:01:51,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,UPS,UPS 105C 9/18,,partial trim,,20.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 10:01 AM ] Tuesday, August 25, 2026 at 10:01 AM Feel free to trim UPS up near 20% take first trim @here"
2026-08-25,09:42:43,10:04:09,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,UPS,UPS 105C 9/18,,partial trim,,23.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 10:04 AM ] Tuesday, August 25, 2026 at 10:04 AM 23% definitely trim UPS on this pop @everyone"
2026-08-25,09:51:06,10:06:15,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485P 8/28 @ 3.90,3.9,partial trim,,22.0,,,4.758,,caller-stated,"HoneyDrip (Scribe): [ 10:06 AM ] Tuesday, August 25, 2026 at 10:06 AM @Unraveller (Admin)🔮 trimming MSFT @ 22% @everyone"
2026-08-25,09:51:06,10:09:29,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485P 8/28 @ 3.90,3.9,partial trim,,30.0,,,5.07,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:09 AM Tuesday, August 25, 2026 at 10:09 AM @Unraveller (Admin)🔮 trimming MSFT @ 30% @everyone"
2026-08-25,09:51:06,10:11:20,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485P 8/28 @ 3.90,3.9,partial trim,,30.0,,,5.07,,caller-stated,"Unraveller (Admin)🔮: Unraveller (Admin)🔮 ADMINS — 10:11 AM Tuesday, August 25, 2026 at 10:11 AM Shorted same red box on msft for 30%+ need 485 to break for continuation now @here"
2026-08-25,09:40:10,10:15:23,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 4.00,4.0,partial trim,,10.0,,,4.4,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:15 AM Tuesday, August 25, 2026 at 10:15 AM @Brett (Admin) trimming TSLA @ 10% @everyone"
2026-08-25,10:11:55,10:18:45,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AAPL,AAPL 310P 8/28 @ 3.16,3.16,full exit,,-7.0,,,2.9388,,caller-stated,"HoneyDrip (Scribe): [ 10:18 AM ] Tuesday, August 25, 2026 at 10:18 AM @Mike (Admin) all out of AAPL @ -7% @everyone keep same cons loaded"
2026-08-25,10:22:27,10:23:33,ZTRADEZ (OPTIONS & STOCKS): ◽︱😈demon,Demon Alerts,QQQ,QQQ 714C 8/25 @ 0.70,0.7,partial trim,,,,,,0.5,caller trim; price unavailable,"@Owner Alerts: [ 10:23 AM ] Tuesday, August 25, 2026 at 10:23 AM @Owner Alerts Comment Took out half here on QQQ, SL to b/e @nitro_trades Instagram , ,"
2026-08-25,10:22:27,10:24:36,ZTRADEZ (OPTIONS & STOCKS): ◽︱😈demon,Demon Alerts,QQQ,QQQ 714C 8/25 @ 0.70,0.7,partial trim,,27.0,,,0.8889999999999999,,caller-stated,"@Owner Alerts: [ 10:24 AM ] Tuesday, August 25, 2026 at 10:24 AM @Owner Alerts Comment LOCKED IN MAJORITY PROFIT ON QQQ +27% @nitro_trades Instagram , ,"
2026-08-25,09:40:10,10:25:05,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 4.00,4.0,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:25 AM Tuesday, August 25, 2026 at 10:25 AM @Brett (Admin) all out of TSLA @everyone"
2026-08-25,10:28:45,10:30:50,VeroTrade: ✅⏐1k-challenge,Vero,QQQ,QQQ 710P 8/25 @ 1.57,1.57,partial trim,,,,,,0.5,caller trim; price unavailable,"Vero: Vero [PAID], Server Tag: PAID PAID QQQ 710P 8/25 1.57 2 CONTRACTS @vero-alerts Vero [PAID], Server Tag: PAID PAID Owner — 10:30 AM Tuesday, August 25, 2026 at 10:30 AM QQQ TRIM 1/2 2.37 SL @ KEY LEVEL @vero-alerts"
2026-08-25,10:28:45,10:32:27,VeroTrade: ✅⏐1k-challenge,Vero,QQQ,QQQ 710P 8/25 @ 1.57,1.57,full exit,,,,,,,caller exit; price unavailable,"@vero-alerts: [ 10:32 AM ] Tuesday, August 25, 2026 at 10:32 AM QQQ OUT @vero-alerts"
2026-08-25,10:32:44,10:34:04,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,QQQ,QQQ 708P 0DTE @ 0.74,0.74,partial trim,,17.57,,,0.870018,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE TRIM [1;30;47mQQQ 708P 2026-08-25 0.7400 → 0.87 P/L: +17.57% ($13.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Tuesday - 08-25-2026 10:34 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Tuesday - 08-25-2026 10:34 AM EST
2026-08-25,10:32:44,10:35:11,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,QQQ,QQQ 708P 0DTE @ 0.74,0.74,partial trim,,29.73,,,0.9600019999999999,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE TRIM [1;30;47mQQQ 708P 2026-08-25 0.7400 → 0.96 P/L: +29.73% ($22.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Tuesday - 08-25-2026 10:35 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Tuesday - 08-25-2026 10:35 AM EST
2026-08-25,10:32:44,10:35:32,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,QQQ,QQQ 708P 0DTE @ 0.74,0.74,partial trim,,41.89,,,1.049986,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE TRIM [1;30;47mQQQ 708P 2026-08-25 0.7400 → 1.05 P/L: +41.89% ($31.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Tuesday - 08-25-2026 10:35 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Tuesday - 08-25-2026 10:35 AM EST
2026-08-25,10:32:44,10:43:46,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,QQQ,QQQ 708P 0DTE @ 0.74,0.74,partial trim,,47.3,,,1.09002,,caller-stated,"Namrood-BOT: Namrood-BOT VERIFIED APP APP — 10:43 AM Tuesday, August 25, 2026 at 10:43 AM @everyone 📊 ALERTS Close or Trim & Set SL to BE [1;30;47mQQQ 708P 2026-08-25 0.7400 → 1.09 P/L: +47.30% ($35.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Tuesday - 08-25-2026 10:43 AM EST"
2026-08-25,10:47:20,10:50:06,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 3.50,3.5,partial trim,,8.0,,,3.7800000000000002,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:50 AM Tuesday, August 25, 2026 at 10:50 AM @Brett (Admin) recommended trimming TSLA @ 8% @everyone"
2026-08-25,10:44:08,10:50:44,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AAPL,AAPL 310P 8/28 @ 3.05,3.05,partial trim,,9.0,,,3.3245,,caller-stated,"HoneyDrip (Scribe): [ 10:50 AM ] Tuesday, August 25, 2026 at 10:50 AM @Mike (Admin) trimming AAPL @ 9% @everyone"
2026-08-25,10:47:20,10:50:59,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 3.50,3.5,partial trim,,10.0,,,3.8500000000000005,,caller-stated,"HoneyDrip (Scribe): [ 10:50 AM ] Tuesday, August 25, 2026 at 10:50 AM @Brett (Admin) trimming TSLA @ 10% @everyone"
2026-08-25,09:51:06,10:51:49,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485P 8/28 @ 3.90,3.9,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 10:51 AM ] Tuesday, August 25, 2026 at 10:51 AM @Unraveller (Admin)🔮 all out of MSFT @everyone"
2026-08-25,10:41:52,10:53:27,ZTRADEZ (OPTIONS & STOCKS): ◽︱jpm-investments,JpmInvestments,SPY,SPY 764P 08/25 @ 0.66,0.66,full exit,,,,,,,caller exit; price unavailable,"JpmInvestments: @everyone Close SPY 08/25 764P @.59 (All out) Jpm Options | For Informational Purposes Only – Not Financial Advice•8/25/26, 10:53 AM Jpm Options | For Informational Purposes Only – Not Financial Advice•8/25/26, 10:53 AM •"
2026-08-25,10:53:38,10:56:33,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 763C 8/26 @ 3.26,3.26,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:56 AM Tuesday, August 25, 2026 at 10:56 AM @Unraveller (Admin)🔮 all out of SPY @everyone"
2026-08-25,10:44:08,10:59:26,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AAPL,AAPL 310P 8/28 @ 3.05,3.05,partial trim,,14.0,,,3.4770000000000003,,caller-stated,"HoneyDrip (Scribe): [ 10:59 AM ] Tuesday, August 25, 2026 at 10:59 AM @Mike (Admin) trimming AAPL @ 14% @everyone"
2026-08-25,10:44:08,11:01:20,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AAPL,AAPL 310P 8/28 @ 3.05,3.05,partial trim,,20.0,,,3.6599999999999997,,caller-stated,"HoneyDrip (Scribe): [ 11:01 AM ] Tuesday, August 25, 2026 at 11:01 AM @Mike (Admin) trimming AAPL @ 20% @everyone"
2026-08-25,10:44:08,11:03:26,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AAPL,AAPL 310P 8/28 @ 3.05,3.05,partial trim,,23.0,,,3.7514999999999996,,caller-stated,"HoneyDrip (Scribe): [ 11:03 AM ] Tuesday, August 25, 2026 at 11:03 AM @Mike (Admin) trimming AAPL @ 23% @everyone"
2026-08-25,10:44:08,11:05:26,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AAPL,AAPL 310P 8/28 @ 3.05,3.05,partial trim,,25.0,,,3.8125,,caller-stated,"Mike (Admin): Mike (Admin) ADMINS — 11:05 AM Tuesday, August 25, 2026 at 11:05 AM 25%+ on AAPL. Hope you guys caught a piece @everyone"
2026-08-25,10:44:08,11:06:42,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AAPL,AAPL 310P 8/28 @ 3.05,3.05,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:06 AM Tuesday, August 25, 2026 at 11:06 AM @Mike (Admin) all out of AAPL @everyone"
2026-08-25,11:04:59,11:10:52,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 490C 8/28 @ 4.85,4.85,partial trim,,10.0,,,5.335,,caller-stated,"HoneyDrip (Scribe): [ 11:10 AM ] Tuesday, August 25, 2026 at 11:10 AM @Unraveller (Admin)🔮 trimming MSFT @ 10% @everyone"
2026-08-25,11:04:59,11:12:13,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 490C 8/28 @ 4.85,4.85,partial trim,,16.0,,,5.6259999999999994,,caller-stated,"HoneyDrip (Scribe): [ 11:12 AM ] Tuesday, August 25, 2026 at 11:12 AM @Unraveller (Admin)🔮 trimming MSFT @ 16% @everyone"
2026-08-25,11:04:59,11:14:15,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 490C 8/28 @ 4.85,4.85,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:14 AM Tuesday, August 25, 2026 at 11:14 AM @Unraveller (Admin)🔮 all out of MSFT @everyone"
2026-08-25,10:47:20,11:14:55,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 3.50,3.5,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 11:14 AM ] Tuesday, August 25, 2026 at 11:14 AM @Brett (Admin) all out of TSLA @everyone"
2026-08-25,11:16:49,11:32:41,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,PLTR,PLTR 175C 9/4 @ 5.55,5.55,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:32 AM Tuesday, August 25, 2026 at 11:32 AM @Unraveller (Admin)🔮 all out of PLTR @everyone"
2026-08-25,11:38:34,11:42:05,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 2.80,2.8,partial trim,,8.0,,,3.024,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:42 AM Tuesday, August 25, 2026 at 11:42 AM @Brett (Admin) trimming TSLA @ 8% @everyone"
2026-08-25,11:38:47,11:42:47,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 487.5P 8/28 @ 4.45,4.45,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 11:42 AM ] Tuesday, August 25, 2026 at 11:42 AM @Unraveller (Admin)🔮 all out of MSFT @everyone"
2026-08-25,11:38:34,11:49:44,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 2.80,2.8,partial trim,,12.0,,,3.136,,caller-stated,"Brett (Admin): Brett (Admin) ADMINS — 11:49 AM Tuesday, August 25, 2026 at 11:49 AM 12% TSLA @here"
2026-08-25,11:38:34,11:54:01,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 2.80,2.8,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:54 AM Tuesday, August 25, 2026 at 11:54 AM @Brett (Admin) all out of TSLA @everyone"
2026-08-25,11:38:34,13:17:22,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 2.80,2.8,full exit,,,,,,,caller exit; price unavailable,"Brett (Admin): Brett (Admin) ADMINS — 1:17 PM Tuesday, August 25, 2026 at 1:17 PM I’m out for lunch now but this TSLA chart is valid for re-entry under $350. Clown show chart unfortunately but can see why shorts are valid- the long side keeps failing @here"
2026-08-25,09:36:43,13:40:37,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🏆top-flow,Bullwinkle,NVDA,NVDA 220C @ 3.35,3.35,full exit,,,,,,,caller exit; price unavailable,"Bullwinkle: APP bullwinkle0001 NVDA | $220 C 3.35 THIS WEEK ON THE BREAK OF $212.40 Bullwinkle EDU — 1:40 PM Tuesday, August 25, 2026 at 1:40 PM NVDA OUT BREAKEVEN NO LOSS"
2026-08-25,13:39:09,13:42:30,ZTRADEZ (OPTIONS & STOCKS): ◽︱🐼evapanda,EvaPanda Alerts,SPCX,SPCX 150C 09/04/2026 @ 2.83,2.83,full exit,145.0,,,5023.674911660777,,,caller-stated,"EvaPanda Alerts: @everyone Update: SPCX - 65min; aiming for 142 zone then 145 this week. If we can take out 145 this week, can see 150 next week ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 08/25/26 ● 01:42:29 PM ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 08/25/26 ● 01:42:29 PM"
2026-08-25,11:38:34,13:46:34,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 2.80,2.8,full exit,,,,,,,caller exit; price unavailable,"Unraveller (Admin)🔮: Unraveller (Admin)🔮 ADMINS — 1:46 PM Tuesday, August 25, 2026 at 1:46 PM Sold tsla green @here taking too long fuck this"
2026-08-25,13:49:56,14:33:13,ZTRADEZ (OPTIONS & STOCKS): ◽︱🐼evapanda,EvaPanda Alerts,AMD,AMD 500C 08/28/2026 @ 3.05,3.05,partial trim,,20.0,,,3.6599999999999997,,caller-stated,"EvaPanda Alerts: @everyone Update: AMD +20%, +$70 per ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 08/25/26 ● 02:33:13 PM ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 08/25/26 ● 02:33:13 PM"
2026-08-25,13:49:56,14:37:35,ZTRADEZ (OPTIONS & STOCKS): ◽︱🐼evapanda,EvaPanda Alerts,AMD,AMD 500C 08/28/2026 @ 3.05,3.05,partial trim,4.05,,,32.786885245901644,,,caller-stated,"EvaPanda Alerts: @everyone Close STC AMD 08/28/2026 500C @ 4.05 (BOOM PROFIT, Trim 1/4th , holding 1/4th left), $100 per contract, nailed it ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 08/25/26 ● 02:37:34 PM ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 08/25/26 ● 02:37:34 PM"
2026-08-25,15:37:42,15:43:46,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MGC,MGC @ 4715.00,4715.0,partial trim,,,,,,,caller trim; price unavailable,Market Guru™ Alerts: @everyone 36 ticks trim Do not take this as financial advice! || ⏱︎ 15:43:46 EST Do not take this as financial advice! || ⏱︎ 15:43:46 EST
2026-08-25,15:52:42,15:54:07,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29250.00,29250.0,partial trim,,,,,,,caller trim; price unavailable,Market Guru™ Alerts: @everyone 27 points on mnq trim 1 Do not take this as financial advice! || ⏱︎ 15:54:05 EST Do not take this as financial advice! || ⏱︎ 15:54:05 EST
2026-08-25,09:42:43,16:04:18,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,UPS,UPS 105C 9/18,,partial trim,,50.0,,,,,caller-stated,"👑KingBeeAri🐝: 👑KingBeeAri🐝 [DRIP], Server Tag: DRIP DRIP OWNER🤴🏾 — 4:04 PM Tuesday, August 25, 2026 at 4:04 PM UPS went like 50% I hope some of you were able to trim @everyone again nice trade"
2026-08-25,15:52:42,16:23:34,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29250.00,29250.0,full exit,,,,,,,caller exit; price unavailable,"Market Guru™ Alerts: Market Guru™ Alerts APP — 4:23 PM Tuesday, August 25, 2026 at 4:23 PM @everyone 55 points but I exit earlier Do not take this as financial advice! || ⏱︎ 16:23:34 EST"
2026-08-25,11:38:34,19:37:37,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 345P 8/28 @ 2.80,2.8,full exit,,-22.0,,,2.1839999999999997,,caller-stated,Trademorewiser (MOD): Stopped on Tsla down -22%
2026-08-25,20:44:18,20:59:27,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29155.00,29155.0,full exit,,,,,,,caller exit; price unavailable,Market Guru™ Alerts: @everyone mnq stopped out Do not take this as financial advice! || ⏱︎ 20:59:26 EST Do not take this as financial advice! || ⏱︎ 20:59:26 EST
2026-08-25,20:44:18,21:01:41,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29155.00,29155.0,partial trim,,,,,,,caller trim; price unavailable,Market Guru™ Alerts: @everyone 28 ticks trimmed looking Do not take this as financial advice! || ⏱︎ 21:01:41 EST Do not take this as financial advice! || ⏱︎ 21:01:41 EST
2026-08-25,20:44:18,21:05:52,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29155.00,29155.0,partial trim,,,,,,,caller trim; price unavailable,Market Guru™ Alerts: @everyone 90 ticks trim 2 Do not take this as financial advice! || ⏱︎ 21:05:52 EST Do not take this as financial advice! || ⏱︎ 21:05:52 EST
2026-08-25,23:11:30,23:32:14,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MGC,MGC @ 4705.00,4705.0,partial trim,,,,,,,caller trim; price unavailable,"Market Guru™ Alerts: Market Guru™ Alerts APP — 11:32 PM Tuesday, August 25, 2026 at 11:32 PM @everyone 36 ticks trim Do not take this as financial advice! || ⏱︎ 23:32:14 EST"
2026-08-26,09:36:24,09:38:58,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 766P 8/27 @ 3.18,3.18,full exit,2.85,,,-10.37735849056604,,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 9:38 AM Wednesday, August 26, 2026 at 9:38 AM @Unraveller (Admin)🔮 all out of SPY @ 2.85 @everyone keep same cons loaded"
2026-08-26,09:38:36,09:39:31,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,SPCX,SPCX 140C 8/26/2026 @ 1.31,1.31,partial trim,,8.4,,,1.4200400000000002,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE [1;30;47mSPCX 140C 2026-08-26 1.3100 → 1.42 P/L: +8.40% ($11.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:39 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:39 AM EST
2026-08-26,09:38:36,09:39:58,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,SPCX,SPCX 140C 8/26/2026 @ 1.31,1.31,partial trim,,15.27,,,1.510037,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE [1;30;47mSPCX 140C 2026-08-26 1.3100 → 1.51 P/L: +15.27% ($20.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:39 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:39 AM EST
2026-08-26,09:38:36,09:40:43,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,SPCX,SPCX 140C 8/26/2026 @ 1.31,1.31,partial trim,,24.43,,,1.630033,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE [1;30;47mSPCX 140C 2026-08-26 1.3100 → 1.63 P/L: +24.43% ($32.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:40 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:40 AM EST
2026-08-26,09:38:36,09:44:18,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,SPCX,SPCX 140C 8/26/2026 @ 1.31,1.31,partial trim,,48.85,,,1.949935,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE [1;30;47mSPCX 140C 2026-08-26 1.3100 → 1.95 P/L: +48.85% ($64.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:44 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:44 AM EST
2026-08-26,09:38:36,09:45:35,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,SPCX,SPCX 140C 8/26/2026 @ 1.31,1.31,partial trim,,49.62,,,1.9600220000000002,,caller-stated,"Namrood-BOT: Namrood-BOT VERIFIED APP APP — 9:45 AM Wednesday, August 26, 2026 at 9:45 AM @everyone 📊 ALERTS Close or Trim & Set SL to BE Trimmed most - SL at BE [1;30;47mSPCX 140C 2026-08-26 1.3100 → 1.96 P/L: +49.62% ($65.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:45 AM EST"
2026-08-26,09:38:36,09:46:36,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,SPCX,SPCX 140C 8/26/2026 @ 1.31,1.31,partial trim,,54.96,,,2.029976,,caller-stated,Namrood-BOT: @everyone 📊 ALERTS 📊 ALERTS Close or Trim & Set SL to BE Still going [1;30;47mSPCX 140C 2026-08-26 1.3100 → 2.03 P/L: +54.96% ($72.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:46 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Wednesday - 08-26-2026 09:46 AM EST
