Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
QQQ260723P00696000,QQQ260723P00696000,Sell,Filled,1,1,3.5600000000,3.5600000000,DAY,07/23/2026 09:58:57 EDT,07/23/2026 09:58:57 EDT
QQQ260723P00696000,QQQ260723P00696000,Buy,Filled,1,1,2.6100000000,2.6100000000,DAY,07/23/2026 09:55:44 EDT,07/23/2026 09:55:45 EDT
QQQ260723C00696000,QQQ260723C00696000,Sell,Filled,1,1,3.5800000000,3.5800000000,DAY,07/23/2026 09:55:23 EDT,07/23/2026 09:55:24 EDT
QQQ260723C00696000,QQQ260723C00696000,Buy,Filled,1,1,2.6800000000,2.6800000000,DAY,07/23/2026 09:52:02 EDT,07/23/2026 09:52:02 EDT
SPY260723C00743000,SPY260723C00743000,Sell,Filled,2,2,1.1900000000,1.1900000000,DAY,07/23/2026 09:47:22 EDT,07/23/2026 09:47:22 EDT
SPY260723C00743000,SPY260723C00743000,Buy,Filled,2,2,1.3400000000,1.3400000000,DAY,07/23/2026 09:46:33 EDT,07/23/2026 09:46:33 EDT
SPY260723C00744000,SPY260723C00744000,Sell,Filled,2,2,0.8500000000,0.8500000000,DAY,07/23/2026 09:46:16 EDT,07/23/2026 09:46:16 EDT
SPY260723C00744000,SPY260723C00744000,Buy,Filled,2,2,0.8700000000,0.8700000000,DAY,07/23/2026 09:46:07 EDT,07/23/2026 09:46:07 EDT
SPY260723P00742000,SPY260723P00742000,Sell,Filled,1,1,2.1000000000,2.1000000000,DAY,07/23/2026 09:45:55 EDT,07/23/2026 09:45:55 EDT
SPY260723P00742000,SPY260723P00742000,Buy,Filled,1,1,1.8600000000,1.8600000000,DAY,07/23/2026 09:44:21 EDT,07/23/2026 09:44:21 EDT
SPY260717C00751000,SPY260717C00751000,Sell,Filled,1,1,0.1200000000,0.1200000000,DAY,07/17/2026 09:40:57 EDT,07/17/2026 09:40:57 EDT
SPY260717C00751000,SPY260717C00751000,Buy,Filled,1,1,0.1100000000,0.1100000000,DAY,07/17/2026 09:38:34 EDT,07/17/2026 09:38:35 EDT
QQQ260717C00706000,QQQ260717C00706000,Sell,Filled,1,1,0.1100000000,0.1100000000,DAY,07/17/2026 09:38:21 EDT,07/17/2026 09:38:21 EDT
QQQ260717C00706000,QQQ260717C00706000,Buy,Filled,1,1,0.1300000000,0.1300000000,DAY,07/17/2026 09:37:54 EDT,07/17/2026 09:37:54 EDT
QQQ260716P00695000,QQQ260716P00695000,Sell,Filled,1,1,0.0900000000,0.0900000000,DAY,07/16/2026 10:19:35 EDT,07/16/2026 10:19:35 EDT
QQQ260716P00695000,QQQ260716P00695000,Buy,Filled,1,1,0.1000000000,0.1000000000,DAY,07/16/2026 10:17:42 EDT,07/16/2026 10:17:42 EDT
SPY260716C00757000,SPY260716C00757000,Sell,Filled,1,1,0.1300000000,0.1300000000,DAY,07/16/2026 10:12:01 EDT,07/16/2026 10:12:01 EDT
SPY260716C00757000,SPY260716C00757000,Buy,Filled,1,1,0.1000000000,0.1000000000,DAY,07/16/2026 09:50:22 EDT,07/16/2026 09:50:22 EDT
SPY260715C00759000,SPY260715C00759000,Sell,Filled,1,1,0.0400000000,0.0400000000,DAY,07/15/2026 10:21:59 EDT,07/15/2026 10:21:59 EDT
SPY260715C00759000,SPY260715C00759000,Buy,Filled,1,1,0.0700000000,0.0700000000,DAY,07/15/2026 10:10:33 EDT,07/15/2026 10:10:33 EDT
SPY260715P00749000,SPY260715P00749000,Sell,Filled,1,1,0.1100000000,0.1100000000,DAY,07/15/2026 10:06:51 EDT,07/15/2026 10:06:51 EDT
SPY260715P00749000,SPY260715P00749000,Buy,Filled,1,1,0.1200000000,0.1200000000,DAY,07/15/2026 10:03:48 EDT,07/15/2026 10:03:48 EDT
SPY260715P00748000,SPY260715P00748000,Buy,Cancelled,0,1,@Market,,DAY,07/15/2026 09:42:06 EDT,
SPY260715P00749000,SPY260715P00749000,Sell,Filled,1,1,0.1600000000,0.1600000000,DAY,07/15/2026 09:33:58 EDT,07/15/2026 09:33:58 EDT
SPY260715P00749000,SPY260715P00749000,Buy,Filled,1,1,0.1700000000,0.1700000000,DAY,07/15/2026 09:32:43 EDT,07/15/2026 09:32:43 EDT
SPY260714C00754000,SPY260714C00754000,Sell,Filled,1,1,0.1000000000,0.1000000000,DAY,07/14/2026 13:41:54 EDT,07/14/2026 13:41:54 EDT
SPY260714C00754000,SPY260714C00754000,Buy,Filled,1,1,0.1000000000,0.1000000000,DAY,07/14/2026 13:37:18 EDT,07/14/2026 13:37:19 EDT
SPY260714P00746000,SPY260714P00746000,Sell,Filled,1,1,0.1600000000,0.1600000000,DAY,07/14/2026 11:41:34 EDT,07/14/2026 11:42:10 EDT
SPY260714P00746000,SPY260714P00746000,Buy,Filled,1,1,0.0900000000,0.0900000000,DAY,07/14/2026 11:38:46 EDT,07/14/2026 11:38:46 EDT
SPY260714C00760000,SPY260714C00760000,Sell,Filled,5,5,0.0200000000,0.0200000000,DAY,07/14/2026 09:36:04 EDT,07/14/2026 09:36:04 EDT
SPY260714C00760000,SPY260714C00760000,Buy,Filled,5,5,0.0300000000,0.0300000000,DAY,07/14/2026 09:33:29 EDT,07/14/2026 09:33:29 EDT
QQQ260713C00720000,QQQ260713C00720000,Sell,Filled,12,12,0.0100000000,0.0100000000,DAY,07/13/2026 14:54:46 EDT,07/13/2026 14:54:47 EDT
QQQ260713C00720000,QQQ260713C00720000,Buy,Filled,12,12,0.0200000000,0.0200000000,DAY,07/13/2026 14:41:12 EDT,07/13/2026 14:41:12 EDT
QQQ260713P00709000,QQQ260713P00709000,Sell,Filled,1,1,0.1700000000,0.1700000000,DAY,07/13/2026 14:36:00 EDT,07/13/2026 14:36:00 EDT
QQQ260713P00709000,QQQ260713P00709000,Buy,Filled,1,1,0.2100000000,0.2100000000,DAY,07/13/2026 14:34:27 EDT,07/13/2026 14:34:28 EDT
QQQ260713C00719000,QQQ260713C00719000,Sell,Filled,4,4,0.0700000000,0.0700000000,DAY,07/13/2026 13:14:43 EDT,07/13/2026 13:14:43 EDT
QQQ260713C00719000,QQQ260713C00719000,Buy,Filled,4,4,0.0625000000,0.0625000000,DAY,07/13/2026 12:50:59 EDT,07/13/2026 12:50:59 EDT
SPY260713C00753000,SPY260713C00753000,Sell,Filled,2,2,0.1200000000,0.1200000000,DAY,07/13/2026 12:48:16 EDT,07/13/2026 12:48:17 EDT
SPY260713C00753000,SPY260713C00753000,Buy,Filled,2,2,0.1100000000,0.1100000000,DAY,07/13/2026 12:38:36 EDT,07/13/2026 12:38:36 EDT
QQQ260713C00721000,QQQ260713C00721000,Sell,Filled,1,1,0.2300000000,0.2300000000,DAY,07/13/2026 11:34:56 EDT,07/13/2026 11:34:56 EDT
QQQ260713C00721000,QQQ260713C00721000,Buy,Filled,1,1,0.3000000000,0.3000000000,DAY,07/13/2026 11:31:27 EDT,07/13/2026 11:31:27 EDT
SPY260713C00754000,SPY260713C00754000,Sell,Filled,1,1,0.2500000000,0.2500000000,DAY,07/13/2026 11:30:28 EDT,07/13/2026 11:30:28 EDT
SPY260713C00754000,SPY260713C00754000,Buy,Filled,1,1,0.2700000000,0.2700000000,DAY,07/13/2026 11:26:25 EDT,07/13/2026 11:26:25 EDT
SPY260713P00750000,SPY260713P00750000,Sell,Filled,1,1,0.3600000000,0.3600000000,DAY,07/13/2026 11:26:19 EDT,07/13/2026 11:26:19 EDT
SPY260713P00750000,SPY260713P00750000,Buy,Filled,1,1,0.2900000000,0.2900000000,DAY,07/13/2026 11:24:48 EDT,07/13/2026 11:24:48 EDT
SPY260713P00750000,SPY260713P00750000,Sell,Filled,1,1,0.2800000000,0.2800000000,DAY,07/13/2026 11:23:48 EDT,07/13/2026 11:23:48 EDT
SPY260713P00750000,SPY260713P00750000,Sell,Cancelled,0,1,@Market,,DAY,07/13/2026 11:14:21 EDT,
SPY260713P00750000,SPY260713P00750000,Buy,Filled,1,1,0.3300000000,0.3300000000,DAY,07/13/2026 11:11:17 EDT,07/13/2026 11:11:17 EDT
QQQ260713C00722000,QQQ260713C00722000,Sell,Filled,1,1,0.1900000000,0.1900000000,DAY,07/13/2026 11:09:18 EDT,07/13/2026 11:09:18 EDT
QQQ260713C00722000,QQQ260713C00722000,Buy,Filled,1,1,0.2300000000,0.2300000000,DAY,07/13/2026 11:08:32 EDT,07/13/2026 11:08:32 EDT
QQQ260713C00721000,QQQ260713C00721000,Sell,Filled,1,1,0.3700000000,0.3700000000,DAY,07/13/2026 11:08:04 EDT,07/13/2026 11:08:04 EDT
QQQ260713C00721000,QQQ260713C00721000,Buy,Filled,1,1,0.4800000000,0.4800000000,DAY,07/13/2026 11:06:16 EDT,07/13/2026 11:06:17 EDT
SPXW260713P07480000,SPXW260713P07480000,Sell,Filled,1,1,0.4500000000,0.4500000000,DAY,07/13/2026 11:06:03 EDT,07/13/2026 11:06:03 EDT
SPXW260713P07480000,SPXW260713P07480000,Buy,Filled,1,1,0.4500000000,0.4500000000,DAY,07/13/2026 11:00:36 EDT,07/13/2026 11:00:37 EDT
SPY260713C00754000,SPY260713C00754000,Sell,Filled,1,1,0.3400000000,0.3400000000,DAY,07/13/2026 10:57:30 EDT,07/13/2026 10:57:30 EDT
SPY260713C00754000,SPY260713C00754000,Buy,Filled,1,1,0.2900000000,0.2900000000,DAY,07/13/2026 10:55:32 EDT,07/13/2026 10:55:32 EDT
SPY260713P00749000,SPY260713P00749000,Sell,Filled,1,1,0.3500000000,0.3500000000,DAY,07/13/2026 10:55:23 EDT,07/13/2026 10:55:23 EDT
SPY260713P00749000,SPY260713P00749000,Buy,Filled,1,1,0.3200000000,0.3200000000,DAY,07/13/2026 10:51:14 EDT,07/13/2026 10:51:14 EDT
QQQ260713C00720000,QQQ260713C00720000,Sell,Filled,1,1,0.4000000000,0.4000000000,DAY,07/13/2026 10:43:56 EDT,07/13/2026 10:43:56 EDT
QQQ260713C00720000,QQQ260713C00720000,Buy,Filled,1,1,0.5000000000,0.5000000000,DAY,07/13/2026 10:17:15 EDT,07/13/2026 10:17:16 EDT
SPY260710P00747000,SPY260710P00747000,Sell,Filled,1,1,0.2300000000,0.2300000000,DAY,07/10/2026 10:46:24 EDT,07/10/2026 10:46:24 EDT
SPY260710P00747000,SPY260710P00747000,Buy,Filled,1,1,0.4000000000,0.4000000000,DAY,07/10/2026 10:40:20 EDT,07/10/2026 10:40:20 EDT
SPY260710P00750000,SPY260710P00750000,Sell,Filled,2,2,0.3400000000,0.3400000000,DAY,07/10/2026 10:02:06 EDT,07/10/2026 10:02:07 EDT
SPY260710P00750000,SPY260710P00750000,Buy,Filled,2,2,0.4000000000,0.4000000000,DAY,07/10/2026 09:49:38 EDT,07/10/2026 09:49:38 EDT
QQQ260710P00717500,QQQ260710P00717500,Sell,Filled,1,1,0.6900000000,0.6900000000,DAY,07/10/2026 09:49:17 EDT,07/10/2026 09:49:18 EDT
QQQ260710P00717500,QQQ260710P00717500,Buy,Filled,1,1,0.9000000000,0.9000000000,DAY,07/10/2026 09:48:39 EDT,07/10/2026 09:48:39 EDT
SPY260710C00756000,SPY260710C00756000,Sell,Filled,4,4,0.1600000000,0.1600000000,DAY,07/10/2026 09:41:35 EDT,07/10/2026 09:41:35 EDT
SPY260710C00756000,SPY260710C00756000,Buy,Filled,4,4,0.3000000000,0.3000000000,DAY,07/10/2026 09:31:11 EDT,07/10/2026 09:31:11 EDT
QQQ260709P00711000,QQQ260709P00711000,Sell,Filled,2,2,0.7400000000,0.7400000000,DAY,07/09/2026 10:15:28 EDT,07/09/2026 10:15:28 EDT
QQQ260709P00711000,QQQ260709P00711000,Buy,Filled,2,2,0.3900000000,0.3900000000,DAY,07/09/2026 10:08:54 EDT,07/09/2026 10:08:54 EDT
QQQ260709C00726000,QQQ260709C00726000,Sell,Filled,1,1,0.5600000000,0.5600000000,DAY,07/09/2026 10:07:00 EDT,07/09/2026 10:07:00 EDT
QQQ260709C00726000,QQQ260709C00726000,Buy,Filled,1,1,0.7000000000,0.7000000000,DAY,07/09/2026 10:00:42 EDT,07/09/2026 10:00:43 EDT
SPY260702C00760000,SPY260702C00760000,Sell,Cancelled,0,70,@0.010,,DAY,07/02/2026 14:02:27 EDT,
SPY260702C00760000,SPY260702C00760000,Buy,Filled,70,70,0.0200000000,0.0200000000,DAY,07/01/2026 16:04:49 EDT,07/01/2026 16:04:49 EDT
SPY260701C00748000,SPY260701C00748000,Sell,Filled,10,10,0.1200000000,0.1200000000,DAY,07/01/2026 15:33:26 EDT,07/01/2026 15:33:27 EDT
SPY260701C00748000,SPY260701C00748000,Buy,Filled,10,10,0.1400000000,0.1400000000,DAY,07/01/2026 15:28:47 EDT,07/01/2026 15:28:47 EDT
QQQ260701C00731000,QQQ260701C00731000,Sell,Filled,3,3,0.4600000000,0.4600000000,DAY,07/01/2026 12:45:36 EDT,07/01/2026 12:45:36 EDT
QQQ260701C00731000,QQQ260701C00731000,Buy,Filled,3,3,0.4900000000,0.4900000000,DAY,07/01/2026 12:44:53 EDT,07/01/2026 12:44:53 EDT
QQQ260701C00732000,QQQ260701C00732000,Sell,Filled,2,2,0.5300000000,0.5300000000,DAY,07/01/2026 12:04:46 EDT,07/01/2026 12:04:47 EDT
QQQ260701C00732000,QQQ260701C00732000,Buy,Filled,2,2,0.7000000000,0.7000000000,DAY,07/01/2026 11:53:42 EDT,07/01/2026 11:53:42 EDT
SPY260701C00749000,SPY260701C00749000,Sell,Filled,6,6,0.3300000000,0.3300000000,DAY,07/01/2026 10:41:12 EDT,07/01/2026 10:41:12 EDT
SPY260701C00749000,SPY260701C00749000,Buy,Filled,6,6,0.2800000000,0.2800000000,DAY,07/01/2026 10:36:47 EDT,07/01/2026 10:36:47 EDT
SPY260701P00742000,SPY260701P00742000,Sell,Filled,7,7,0.2600000000,0.2600000000,DAY,07/01/2026 10:34:53 EDT,07/01/2026 10:34:53 EDT
SPY260701P00742000,SPY260701P00742000,Buy,Filled,1,1,0.2400000000,0.2400000000,DAY,07/01/2026 10:27:11 EDT,07/01/2026 10:27:11 EDT
SPY260701P00742000,SPY260701P00742000,Buy,Filled,6,6,0.2300000000,0.2300000000,DAY,07/01/2026 10:27:10 EDT,07/01/2026 10:27:10 EDT
SPY260701P00744000,SPY260701P00744000,Sell,Filled,3,3,0.4100000000,0.4100000000,DAY,07/01/2026 10:26:27 EDT,07/01/2026 10:26:27 EDT
SPY260701P00744000,SPY260701P00744000,Buy,Filled,3,3,0.4700000000,0.4700000000,DAY,07/01/2026 10:25:46 EDT,07/01/2026 10:25:46 EDT
SPY260701C00749000,SPY260701C00749000,Sell,Filled,4,4,0.3700000000,0.3700000000,DAY,07/01/2026 10:25:11 EDT,07/01/2026 10:25:11 EDT
SPY260701C00749000,SPY260701C00749000,Buy,Filled,4,4,0.3400000000,0.3400000000,DAY,07/01/2026 10:17:46 EDT,07/01/2026 10:17:47 EDT
SPY260701C00749000,SPY260701C00749000,Sell,Filled,5,5,0.3300000000,0.3300000000,DAY,07/01/2026 10:16:34 EDT,07/01/2026 10:16:34 EDT
SPY260701C00749000,SPY260701C00749000,Buy,Filled,5,5,0.2300000000,0.2300000000,DAY,07/01/2026 10:01:56 EDT,07/01/2026 10:01:56 EDT
QQQ260701P00726000,QQQ260701P00726000,Sell,Filled,1,1,0.9800000000,0.9800000000,DAY,07/01/2026 10:00:23 EDT,07/01/2026 10:00:23 EDT
QQQ260701P00726000,QQQ260701P00726000,Buy,Filled,1,1,1.1400000000,1.1400000000,DAY,07/01/2026 09:59:53 EDT,07/01/2026 09:59:53 EDT
SPY260701C00748000,SPY260701C00748000,Sell,Filled,4,4,0.3100000000,0.3100000000,DAY,07/01/2026 09:57:22 EDT,07/01/2026 09:57:23 EDT
SPY260701C00748000,SPY260701C00748000,Buy,Filled,4,4,0.3200000000,0.3200000000,DAY,07/01/2026 09:41:09 EDT,07/01/2026 09:41:09 EDT
QQQ260701P00721000,QQQ260701P00721000,Sell,Filled,1,1,1.2300000000,1.2300000000,DAY,07/01/2026 09:40:45 EDT,07/01/2026 09:40:45 EDT
QQQ260701P00721000,QQQ260701P00721000,Buy,Filled,1,1,1.5200000000,1.5200000000,DAY,07/01/2026 09:37:41 EDT,07/01/2026 09:37:41 EDT
SPY260701P00705000,SPY260701P00705000,Buy,Filled,10,10,0.0200000000,0.0200000000,DAY,06/30/2026 16:04:49 EDT,06/30/2026 16:04:49 EDT
QQQ260701P00660000,QQQ260701P00660000,Buy,Filled,5,5,0.0400000000,0.0400000000,DAY,06/30/2026 15:56:08 EDT,06/30/2026 15:56:09 EDT
QQQ260701P00719000,QQQ260701P00719000,Sell,Filled,1,1,0.4400000000,0.4400000000,DAY,06/30/2026 15:42:29 EDT,06/30/2026 15:42:29 EDT
QQQ260701P00719000,QQQ260701P00719000,Buy,Filled,1,1,0.4600000000,0.4600000000,DAY,06/30/2026 15:40:43 EDT,06/30/2026 15:40:44 EDT
QQQ260630C00738000,QQQ260630C00738000,Sell,Filled,6,6,0.3200000000,0.3200000000,DAY,06/30/2026 15:38:00 EDT,06/30/2026 15:38:01 EDT
QQQ260630C00738000,QQQ260630C00738000,Buy,Filled,6,6,0.3700000000,0.3700000000,DAY,06/30/2026 15:36:25 EDT,06/30/2026 15:36:26 EDT
QQQ260630P00735000,QQQ260630P00735000,Sell,Filled,9,9,0.2600000000,0.2600000000,DAY,06/30/2026 15:33:37 EDT,06/30/2026 15:33:38 EDT
QQQ260630P00735000,QQQ260630P00735000,Buy,Filled,9,9,0.2700000000,0.2700000000,DAY,06/30/2026 15:24:34 EDT,06/30/2026 15:24:34 EDT
SPY260630C00747000,SPY260630C00747000,Sell,Filled,3,3,0.6500000000,0.6500000000,DAY,06/30/2026 14:37:08 EDT,06/30/2026 14:37:08 EDT
SPY260630C00747000,SPY260630C00747000,Buy,Filled,3,3,0.6400000000,0.6400000000,DAY,06/30/2026 14:34:56 EDT,06/30/2026 14:34:56 EDT
SPY260630P00745000,SPY260630P00745000,Sell,Filled,9,9,0.2500000000,0.2500000000,DAY,06/30/2026 14:32:37 EDT,06/30/2026 14:32:37 EDT
SPY260630P00745000,SPY260630P00745000,Buy,Filled,9,9,0.2200000000,0.2200000000,DAY,06/30/2026 14:21:07 EDT,06/30/2026 14:21:07 EDT
QQQ260630P00735000,QQQ260630P00735000,Sell,Filled,2,2,0.8500000000,0.8500000000,DAY,06/30/2026 14:14:12 EDT,06/30/2026 14:14:12 EDT
QQQ260630P00735000,QQQ260630P00735000,Buy,Filled,2,2,0.9200000000,0.9200000000,DAY,06/30/2026 14:09:38 EDT,06/30/2026 14:09:38 EDT
QQQ260630C00737000,QQQ260630C00737000,Sell,Filled,2,2,0.8200000000,0.8200000000,DAY,06/30/2026 14:09:28 EDT,06/30/2026 14:09:29 EDT
QQQ260630C00737000,QQQ260630C00737000,Buy,Filled,2,2,0.8700000000,0.8700000000,DAY,06/30/2026 14:08:41 EDT,06/30/2026 14:08:41 EDT
SPY260630P00746000,SPY260630P00746000,Sell,Filled,3,3,0.7200000000,0.7200000000,DAY,06/30/2026 13:51:22 EDT,06/30/2026 13:51:23 EDT
SPY260630P00746000,SPY260630P00746000,Buy,Filled,3,3,0.7100000000,0.7100000000,DAY,06/30/2026 13:45:54 EDT,06/30/2026 13:45:54 EDT
QQQ260630P00735000,QQQ260630P00735000,Sell,Filled,2,2,0.8600000000,0.8600000000,DAY,06/30/2026 13:44:53 EDT,06/30/2026 13:44:53 EDT
QQQ260630P00735000,QQQ260630P00735000,Buy,Filled,2,2,0.9100000000,0.9100000000,DAY,06/30/2026 13:43:34 EDT,06/30/2026 13:43:34 EDT
SPY260630P00715000,SPY260630P00715000,Sell,Cancelled,0,50,@0.020,,DAY,06/30/2026 10:25:39 EDT,
SPY260630P00710000,SPY260630P00710000,Sell,Filled,50,50,@0.0100000000,0.0100000000,DAY,06/30/2026 10:25:31 EDT,06/30/2026 11:52:04 EDT
SPY260630P00715000,SPY260630P00715000,Buy,Filled,50,50,0.0200000000,0.0200000000,DAY,06/30/2026 09:32:17 EDT,06/30/2026 09:32:17 EDT
SPY260630P00710000,SPY260630P00710000,Buy,Filled,50,50,0.0100000000,0.0100000000,DAY,06/30/2026 09:32:04 EDT,06/30/2026 09:32:04 EDT
QQQ260629C00726000,QQQ260629C00726000,Sell,Filled,1,1,0.1300000000,0.1300000000,DAY,06/29/2026 15:10:03 EDT,06/29/2026 15:10:03 EDT
QQQ260629C00726000,QQQ260629C00726000,Buy,Filled,1,1,0.1300000000,0.1300000000,DAY,06/29/2026 15:05:54 EDT,06/29/2026 15:05:55 EDT
SPY260629C00743000,SPY260629C00743000,Sell,Filled,2,2,0.0700000000,0.0700000000,DAY,06/29/2026 15:02:31 EDT,06/29/2026 15:02:31 EDT
SPY260629C00743000,SPY260629C00743000,Buy,Filled,2,2,0.0800000000,0.0800000000,DAY,06/29/2026 15:01:07 EDT,06/29/2026 15:01:07 EDT
SPY260629C00742000,SPY260629C00742000,Sell,Filled,1,1,0.1000000000,0.1000000000,DAY,06/29/2026 10:10:35 EDT,06/29/2026 10:10:36 EDT
SPY260629C00742000,SPY260629C00742000,Buy,Filled,1,1,0.1200000000,0.1200000000,DAY,06/29/2026 10:09:45 EDT,06/29/2026 10:09:45 EDT
QQQ260629C00723000,QQQ260629C00723000,Sell,Filled,1,1,0.1200000000,0.1200000000,DAY,06/29/2026 10:08:22 EDT,06/29/2026 10:08:23 EDT
QQQ260629C00723000,QQQ260629C00723000,Buy,Filled,1,1,0.1300000000,0.1300000000,DAY,06/29/2026 10:07:26 EDT,06/29/2026 10:07:26 EDT
QQQ260629C00724000,QQQ260629C00724000,Sell,Filled,1,1,0.1600000000,0.1600000000,DAY,06/29/2026 09:59:09 EDT,06/29/2026 09:59:09 EDT
QQQ260629C00724000,QQQ260629C00724000,Buy,Filled,1,1,0.1800000000,0.1800000000,DAY,06/29/2026 09:58:04 EDT,06/29/2026 09:58:04 EDT
QQQ260629C00724000,QQQ260629C00724000,Sell,Filled,1,1,0.2000000000,0.2000000000,DAY,06/29/2026 09:56:38 EDT,06/29/2026 09:56:38 EDT
QQQ260629C00724000,QQQ260629C00724000,Buy,Filled,1,1,0.2500000000,0.2500000000,DAY,06/29/2026 09:56:11 EDT,06/29/2026 09:56:11 EDT
SPY260629C00744000,SPY260629C00744000,Sell,Filled,1,1,0.1000000000,0.1000000000,DAY,06/29/2026 09:55:52 EDT,06/29/2026 09:55:52 EDT
SPY260629C00743000,SPY260629C00743000,Sell,Filled,1,1,0.1900000000,0.1900000000,DAY,06/29/2026 09:55:43 EDT,06/29/2026 09:55:44 EDT
SPY260629C00744000,SPY260629C00744000,Buy,Filled,1,1,0.1300000000,0.1300000000,DAY,06/29/2026 09:37:46 EDT,06/29/2026 09:37:46 EDT
SPY260629C00743000,SPY260629C00743000,Buy,Filled,1,1,0.3000000000,0.3000000000,DAY,06/29/2026 09:35:30 EDT,06/29/2026 09:35:30 EDT
QQQ260626P00703000,QQQ260626P00703000,Sell,Filled,2,2,0.1400000000,0.1400000000,DAY,06/26/2026 15:08:20 EDT,06/26/2026 15:08:20 EDT
QQQ260626P00703000,QQQ260626P00703000,Buy,Filled,2,2,0.2100000000,0.2100000000,DAY,06/26/2026 15:07:24 EDT,06/26/2026 15:07:24 EDT
QQQ260626P00706000,QQQ260626P00706000,Sell,Filled,1,1,0.5600000000,0.5600000000,DAY,06/26/2026 15:06:52 EDT,06/26/2026 15:06:52 EDT
QQQ260626P00706000,QQQ260626P00706000,Buy,Filled,1,1,0.3200000000,0.3200000000,DAY,06/26/2026 14:33:37 EDT,06/26/2026 14:33:38 EDT
SPY260626C00737000,SPY260626C00737000,Sell,Filled,1,1,0.1600000000,0.1600000000,DAY,06/26/2026 13:25:27 EDT,06/26/2026 13:25:27 EDT
SPY260626C00737000,SPY260626C00737000,Buy,Filled,1,1,0.1900000000,0.1900000000,DAY,06/26/2026 13:24:53 EDT,06/26/2026 13:24:53 EDT
SPY260626C00738000,SPY260626C00738000,Sell,Filled,3,3,0.0866666667,0.0866666667,DAY,06/26/2026 13:24:13 EDT,06/26/2026 13:24:13 EDT
SPY260626C00738000,SPY260626C00738000,Buy,Filled,3,3,0.1100000000,0.1100000000,DAY,06/26/2026 13:22:40 EDT,06/26/2026 13:22:40 EDT
QQQ260626C00719000,QQQ260626C00719000,Sell,Filled,1,1,0.2100000000,0.2100000000,DAY,06/26/2026 11:11:05 EDT,06/26/2026 11:11:05 EDT
QQQ260626C00719000,QQQ260626C00719000,Buy,Filled,1,1,0.3000000000,0.3000000000,DAY,06/26/2026 11:01:44 EDT,06/26/2026 11:01:45 EDT
SPY260626P00727000,SPY260626P00727000,Sell,Filled,1,1,0.3600000000,0.3600000000,DAY,06/26/2026 11:01:31 EDT,06/26/2026 11:01:33 EDT
SPY260626P00727000,SPY260626P00727000,Buy,Filled,1,1,0.4600000000,0.4600000000,DAY,06/26/2026 10:53:50 EDT,06/26/2026 10:53:50 EDT
QQQ260626C00717000,QQQ260626C00717000,Sell,Filled,1,1,0.5300000000,0.5300000000,DAY,06/26/2026 10:53:20 EDT,06/26/2026 10:53:20 EDT
QQQ260626C00717000,QQQ260626C00717000,Sell,Cancelled,0,1,@Market,,DAY,06/26/2026 10:49:04 EDT,
QQQ260626C00717000,QQQ260626C00717000,Buy,Filled,1,1,0.6800000000,0.6800000000,DAY,06/26/2026 10:45:22 EDT,06/26/2026 10:45:22 EDT
QQQ260626P00701000,QQQ260626P00701000,Sell,Filled,1,1,0.6800000000,0.6800000000,DAY,06/26/2026 10:45:12 EDT,06/26/2026 10:45:12 EDT
QQQ260626P00701000,QQQ260626P00701000,Buy,Filled,1,1,0.5800000000,0.5800000000,DAY,06/26/2026 10:43:16 EDT,06/26/2026 10:43:16 EDT
SPY260626C00736000,SPY260626C00736000,Sell,Filled,1,1,0.6600000000,0.6600000000,DAY,06/26/2026 10:42:38 EDT,06/26/2026 10:42:38 EDT
SPY260626C00736000,SPY260626C00736000,Buy,Filled,1,1,0.4500000000,0.4500000000,DAY,06/26/2026 10:40:43 EDT,06/26/2026 10:40:43 EDT
QQQ260626C00718000,QQQ260626C00718000,Sell,Filled,1,1,0.3900000000,0.3900000000,DAY,06/26/2026 10:40:25 EDT,06/26/2026 10:40:25 EDT
QQQ260626C00718000,QQQ260626C00718000,Buy,Filled,1,1,0.4700000000,0.4700000000,DAY,06/26/2026 10:39:52 EDT,06/26/2026 10:39:52 EDT
QQQ260626C00718000,QQQ260626C00718000,Sell,Filled,1,1,0.4700000000,0.4700000000,DAY,06/26/2026 10:39:26 EDT,06/26/2026 10:39:27 EDT
QQQ260626C00718000,QQQ260626C00718000,Buy,Filled,1,1,0.5700000000,0.5700000000,DAY,06/26/2026 10:38:29 EDT,06/26/2026 10:38:29 EDT
QQQ260626C00719000,QQQ260626C00719000,Sell,Filled,1,1,0.5700000000,0.5700000000,DAY,06/26/2026 10:35:07 EDT,06/26/2026 10:35:07 EDT
QQQ260626C00719000,QQQ260626C00719000,Sell,Cancelled,0,1,@Market,,DAY,06/26/2026 10:06:06 EDT,
QQQ260626C00719000,QQQ260626C00719000,Buy,Filled,1,1,0.4200000000,0.4200000000,DAY,06/26/2026 09:38:05 EDT,06/26/2026 09:38:05 EDT
SPY260626C00739000,SPY260626C00739000,Sell,Filled,3,3,0.1100000000,0.1100000000,DAY,06/26/2026 09:37:35 EDT,06/26/2026 09:37:35 EDT
SPY260626C00739000,SPY260626C00739000,Buy,Filled,3,3,0.1800000000,0.1800000000,DAY,06/26/2026 09:32:22 EDT,06/26/2026 09:32:22 EDT
